Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
IBKR,Interactive Brokers Group Inc.,0.706,6,$87.04,33.42,$96.75,$58.76,64.65,$97.84
IEP,Icahn Enterprises,0.658,1,,53.95,$6.65,$5.82,14.26,$7.44
FICO,Fair Isaac Corp.,0.581,8,$1194.78,25.77,$1142.81,$870.01,31.36,$1998.01
HCC,Warrior Met Coal Inc.,0.580,3,$81.16,43.32,$103.21,$54.46,89.52,$111.20
LOAR,Loar Holdings Inc,0.575,1,,47.15,$73.05,$53.15,37.44,$83.43
MOH,Molina Healthcare Inc.,0.567,3,$193.75,43.49,$199.16,$121.06,64.51,$244.89
GPI,Group 1 Automotive,0.566,2,$291.17,46.41,$262.82,$249.54,5.32,$486.11
PDD,Pinduoduo Inc.,0.545,4,$76.28,22.17,$87.50,$71.94,21.63,$139.41
UBER,Uber Technologies Inc.,0.521,11,$72.16,12.72,$79.83,$65.41,22.05,$101.99
AMAT,Applied Materials,0.516,12,$723.00,19.48,$477.71,$153.62,210.97,$738.88
C,Citigroup Inc.,0.484,8,$139.96,18.50,$133.06,$91.03,46.17,$147.21
COF,Capital One Financial,0.470,16,$200.62,7.13,$216.97,$173.62,24.97,$256.63
AXP,American Express,0.464,16,$338.24,17.14,$337.42,$289.26,16.65,$384.36
SUNB,Sunbelt Rentals Holdings Inc,0.464,12,$75.05,10.59,$75.72,$60.40,25.36,$85.78
ELV,Elevance Health Inc.,0.457,12,$386.73,9.11,$399.91,$272.05,47.00,$436.24
SNX,SYNNEX Corp.,0.456,4,$267.34,26.38,$249.81,$141.15,76.98,$295.89
CROX,Crocs Inc.,0.443,6,$120.64,27.20,$122.35,$73.21,67.12,$141.28
DIS,Walt Disney Co.,0.432,20,$96.25,9.55,$111.28,$91.48,21.64,$118.07
LULU,Lululemon Athletica Inc.,0.403,4,$176.58,32.35,$118.22,$104.44,13.19,$225.98
CVS,CVS Health Corp.,0.396,10,$103.45,10.63,$93.06,$67.46,37.95,$110.00
EQH,Equitable Holdings Inc.,0.395,5,$43.88,30.38,$48.99,$34.72,41.10,$53.71
SLM,SLM Corp.,0.387,3,$27.27,24.16,$26.45,$17.55,50.71,$31.48
JHG-OLD,Janus Henderson Group,0.385,1,,31.53,$51.98,$37.96,36.93,$53.76
RIG,Transocean Ltd.,0.373,2,$4.89,30.53,$5.74,$2.93,95.90,$7.66
AVGO,Broadcom Inc.,0.368,13,$377.75,10.61,$356.71,$285.08,25.13,$494.22
ICLR,ICON plc,0.358,6,$173.71,11.94,$168.77,$66.57,153.52,$203.91
FERG,Ferguson Enterprises Inc.,0.339,11,$237.33,6.88,$234.97,$203.74,15.33,$268.59
SCHW,Charles Schwab Corp.,0.338,11,$92.27,6.56,$112.57,$83.72,34.46,$114.53
ADI,Analog Devices,0.319,11,$397.17,7.97,$373.60,$221.38,68.76,$445.91
AMR,Alpha Metallurgical Resources Inc.,0.318,1,,26.11,$207.61,$133.64,55.35,$253.82
MKL,Markel Group Inc.,0.309,5,$1953.01,10.89,$1816.44,$1719.41,5.64,$2207.59
UNH,United Health Group Inc.,0.302,17,$415.63,6.05,$397.75,$254.51,56.28,$461.62
TMO,Thermo Fisher Scientific,0.301,11,$501.36,9.81,$627.02,$434.83,44.20,$642.71
KHC,Kraft Heinz Co.,0.299,9,$23.61,12.80,$25.35,$20.66,22.70,$28.09
PYPL,PayPal Holdings Inc.,0.294,8,$43.18,10.61,$62.05,$38.22,62.35,$78.53
RKT,Rocket Companies Inc.,0.290,5,$15.75,11.65,$14.15,$12.17,16.27,$24.36
CVI,CVR Energy Inc.,0.289,1,,23.73,$38.04,$19.50,95.08,$41.41
VFC,V.F. Corp.,0.287,2,$16.68,23.36,$13.88,$12.81,8.35,$22.15
BABA,Alibaba Group Holdings,0.281,9,$95.98,16.92,$119.00,$91.99,29.36,$190.92
CAT,Caterpillar Inc.,0.275,6,$1064.90,19.65,$811.52,$406.85,99.46,$1071.47
CNH,CNH Industrial NV,0.271,5,$11.23,17.11,$11.55,$8.91,29.63,$13.18
WM,Waste Management Inc.,0.267,3,$222.88,17.30,$223.39,$191.77,16.49,$247.15
ORLA-OLD,Orla Mining Ltd,0.264,3,$9.73,21.55,$9.45,$8.43,12.10,$21.95
CP,Canadian Pacific Kansas City,0.261,7,$86.65,7.44,$94.65,$67.98,39.23,$96.90
LYV,Live Nation Inc.,0.257,8,$183.11,7.69,$185.35,$125.34,47.88,$189.25
APP,Applovin Corp.,0.257,4,$515.25,14.50,$305.45,$297.50,2.67,$745.61
ASH,Ashland Global Holdings Inc.,0.256,2,$65.89,17.47,$73.56,$45.29,62.42,$78.25
GM,General Motors,0.255,7,$77.08,11.46,$86.77,$53.98,60.74,$91.85
LEN,Lennar Corp.,0.255,4,$90.49,11.82,$88.20,$79.83,10.48,$141.39
BKNG,Booking Holdings Inc.,0.252,6,$178.24,8.46,$213.69,$149.76,42.69,$229.04
RPRX,Royalty Pharma plc,0.250,3,$56.07,8.82,$62.41,$33.43,86.69,$62.41
VRT,Vertiv Holdings Co.,0.250,3,$334.82,20.37,$256.15,$118.57,116.03,$379.86
NFLX,Netflix Inc.,0.248,11,$71.40,5.41,$81.99,$65.08,25.98,$126.71
CNI,Canadian Natl Railway Co.,0.247,6,$119.24,17.95,$127.49,$89.10,43.09,$131.55
DHR,Danaher Corp.,0.245,12,$190.48,7.64,$214.89,$160.60,33.80,$241.78
BAC,Bank of America Corp.,0.244,15,$56.98,9.20,$62.43,$45.88,36.07,$65.23
BDX,Becton Dickinson,0.238,7,$151.33,9.93,$189.78,$125.19,51.59,$193.07
QSR,Restaurant Brands International,0.238,3,$72.51,9.62,$81.47,$59.14,37.76,$81.88
GRBK,Green Brick Partners,0.237,2,$80.04,19.39,$72.82,$60.44,20.48,$83.18
CRM,Salesforce.com,0.235,10,$156.66,8.33,$205.77,$146.32,40.63,$267.75
AZN,AstraZeneca PLC,0.233,3,$187.18,19.03,$169.50,$90.90,86.47,$209.12
KKR,KKR & Co. L.P.,0.231,7,$91.78,8.95,$107.31,$82.35,30.31,$151.00
WFC,Wells Fargo,0.225,14,$82.64,3.11,$84.45,$72.36,16.71,$96.18
YETI,YETI Holdings Inc.,0.224,2,$49.56,18.33,$43.06,$31.66,36.01,$53.99
SGOV,Ishares 0 3 Month Treasury B,0.220,4,$100.67,10.59,$100.64,$96.95,3.81,$100.65
CACC,Credit Acceptance Corp.,0.220,2,$636.74,18.01,$607.33,$401.90,51.11,$668.86
RACE,Ferrari NV,0.216,4,$370.77,7.71,$423.68,$308.95,37.14,$498.75
PM,Philip Morris Intl.,0.212,10,$180.91,9.18,$192.71,$138.43,39.21,$207.76
SOLV,Solventum Corp,0.210,4,$77.15,15.02,$91.81,$62.38,47.18,$91.81
WBD,Warner Bros. Discovery Inc.,0.209,5,$26.66,11.68,$28.84,$11.25,156.36,$30.00
LAD,Lithia Motors Inc.,0.207,6,$290.49,13.20,$372.48,$238.86,55.94,$438.67
TXN,Texas Instruments,0.206,14,$298.07,3.93,$259.87,$150.20,73.02,$332.33
OMF,OneMain Holdings,0.200,4,$60.97,10.08,$63.07,$44.20,42.69,$68.16
EGO,Eldorado Gold Corp.,0.197,1,,16.18,$48.17,$23.24,107.27,$50.96
CPNG,Coupang Inc.,0.196,8,$17.37,6.89,$16.53,$14.92,10.79,$34.08
TKO,TKO Group Holdings Inc.,0.196,1,,16.07,$192.12,$173.96,10.44,$225.15
IFF,International Flavors & Fragrances Inc.,0.194,5,$79.22,5.43,$86.44,$58.13,48.70,$89.32
OXY,Occidental Petroleum,0.192,4,$48.57,7.02,$59.04,$38.44,53.59,$67.14
AON,Aon Plc,0.191,10,$331.69,4.91,$355.79,$303.10,17.38,$381.47
FWONK,Liberty Media Corp Formula One Series C,0.191,3,$95.14,7.73,$104.13,$80.15,29.92,$109.36
GXO,Gxo Logistics Inc.,0.189,1,,15.46,$47.25,$45.00,5.00,$66.85
EPD,Enterprise Products Partners LP,0.188,6,$36.76,13.46,$38.34,$28.18,36.05,$39.58
APTV,Aptiv PLC,0.187,2,$61.38,14.51,$46.42,$46.13,0.63,$78.49
AER,AerCap Holdings N.V.,0.185,3,$145.78,7.16,$147.91,$117.73,25.63,$158.38
ALC,Alcon Inc.,0.185,2,$67.33,15.19,$73.34,$61.84,18.60,$87.22
PEP,PepsiCo Inc.,0.184,12,$135.40,5.27,$142.76,$133.40,7.02,$168.19
MU,Micron Technology Inc.,0.184,5,$1154.29,15.06,$922.39,$114.07,708.62,$1254.81
CMCSA,Comcast Corp.,0.183,14,$24.55,3.15,$27.12,$21.28,27.44,$32.04
LLY,Eli Lilly & Co.,0.183,7,$1199.42,6.89,$1248.79,$689.88,81.02,$1292.65
KO,Coca Cola Co.,0.182,9,$81.27,10.86,$91.80,$64.04,43.35,$92.49
BLK,BlackRock Inc.,0.181,6,$961.57,9.93,$1177.37,$912.25,29.06,$1200.54
DASH,DoorDash Inc.,0.181,4,$184.53,7.46,$232.10,$143.30,61.97,$285.50
PVH,PVH Corp.,0.179,4,$74.26,9.92,$74.68,$59.58,25.34,$100.75
HGV,Hilton Grand Vacations Inc.,0.177,2,$52.37,14.48,$44.91,$36.79,22.07,$55.40
SIRI,SiriusXM Holdings Inc,0.175,5,$29.54,5.59,$29.06,$19.15,51.75,$32.37
ICE,Intercontinental Exchange Inc.,0.174,6,$123.11,4.90,$162.31,$121.79,33.27,$179.36
BAYRY,Bayer Ag Sponsored ADR,0.172,1,,14.12,$14.06,$7.46,88.47,$15.23
ACN,Accenture,0.170,12,$124.44,4.86,$186.49,$116.75,59.73,$285.21
BAX,Baxter International Inc.,0.170,7,$21.32,4.09,$26.38,$15.72,67.81,$30.00
CCL,Carnival Corp.,0.170,2,$28.57,12.78,$25.84,$23.21,11.33,$33.49
TOL,Toll Brothers,0.169,4,$164.75,10.71,$149.57,$122.93,21.67,$167.75
TRMD,Torm Plc,0.169,2,$25.79,13.87,$31.70,$17.91,77.00,$34.50
OKTA,Okta Inc.,0.168,1,,13.80,$129.97,$62.66,107.42,$157.00
TSLA,Tesla Inc.,0.167,6,$420.60,7.44,$352.36,$297.38,18.49,$498.83
DG,Dollar General,0.167,5,$115.11,8.66,$123.31,$93.78,31.49,$156.68
IONS,Ionis Pharmaceuticals Inc.,0.167,1,,13.70,$63.55,$41.71,52.36,$86.74
ROP,Roper Technologies Inc.,0.165,4,$338.39,7.80,$412.98,$305.19,35.32,$531.89
ORCL,Oracle Corp.,0.164,14,$146.55,4.51,$144.55,$114.50,26.24,$341.82
APH,Amphenol Corp.,0.164,7,$176.32,8.29,$158.28,$104.74,51.12,$178.52
SPOT,Spotify Technology S.A.,0.163,7,$459.13,4.96,$549.07,$405.00,35.57,$745.00
KEX,Kirby Corp.,0.161,1,,13.22,$138.45,$79.52,74.11,$157.69
PG,Procter & Gamble,0.160,9,$146.64,4.38,$145.42,$134.62,8.02,$164.77
GIL,Gildan Activewear Inc.,0.160,1,,13.10,$54.47,$46.35,17.52,$72.73
AJG,Arthur J. Gallagher & Co.,0.159,6,$229.57,6.43,$268.27,$190.12,41.11,$310.73
XRAY,DENTSPLY SIRONA Inc.,0.159,3,$10.61,12.18,$10.82,$9.41,14.98,$14.76
PFE,Pfizer Inc.,0.158,10,$24.08,3.07,$28.42,$22.03,29.01,$28.47
USB,U.S. Bancorp,0.157,6,$60.41,5.56,$62.30,$43.76,42.37,$66.08
ADP,Automatic Data Processing Inc.,0.157,6,$223.95,4.93,$281.50,$186.74,50.74,$299.48
VMC,Vulcan Materials,0.157,6,$295.01,5.62,$275.18,$251.38,9.47,$329.20
MDLN,Medline Inc Cl A,0.157,4,$39.44,6.28,$35.59,$32.49,9.54,$50.88
INTU,Intuit Inc.,0.156,8,$261.00,6.62,$359.71,$251.72,42.90,$697.25
SHW,Sherwin-Williams,0.155,7,$344.32,4.50,$349.64,$289.19,20.90,$375.09
NEM,Newmont Corp.,0.155,4,$93.40,6.25,$133.90,$70.13,90.93,$134.29
SGI,Somnigroup International Inc.,0.155,2,$78.40,8.30,$64.00,$60.08,6.52,$97.86
EXE,Expand Energy Corp.,0.154,1,,12.64,$95.25,$84.48,12.75,$124.43
HD,Home Depot,0.153,10,$352.68,5.61,$336.61,$286.95,17.31,$418.06
GEHC,GE HealthCare Technologies Inc.,0.153,8,$64.01,4.67,$74.30,$58.72,26.53,$89.64
EG,Everest Group Ltd,0.153,4,$357.23,11.28,$375.93,$296.87,26.63,$401.07
DE,Deere & Co.,0.152,7,$634.33,6.56,$629.36,$429.14,46.66,$670.49
CRH,CRH plc,0.152,5,$107.00,5.14,$96.17,$92.52,3.95,$130.09
UHAL.B,U Haul Holding Co Non Voting,0.152,4,$57.70,4.42,$61.94,$39.58,56.49,$66.90
ALK,Alaska Air Group,0.151,2,$52.20,10.58,$42.89,$33.03,29.85,$65.88
WAT,Waters Corp.,0.150,8,$375.04,6.25,$413.75,$282.77,46.32,$421.74
MSI,Motorola Solutions Inc.,0.148,8,$415.29,5.63,$485.72,$357.34,35.93,$493.57
TRU,TransUnion,0.148,3,$72.14,5.94,$84.78,$63.28,33.98,$94.90
INTC,Intel Corp.,0.147,7,$139.63,4.62,$87.65,$23.68,270.14,$142.35
JPM,JPMorgan Chase & Co.,0.146,15,$327.33,3.54,$356.17,$276.43,28.85,$366.50
HEI.A,HEICO Corp. CL A,0.146,4,$257.91,6.38,$259.22,$199.25,30.10,$279.52
UNP,Union Pacific,0.145,11,$272.00,5.95,$310.18,$207.45,49.52,$315.99
SW,Smurfit Westrock Plc,0.143,3,$46.26,7.56,$49.54,$31.79,55.84,$51.52
PPLI,People Inc.,0.143,3,$46.16,7.54,$39.64,$29.56,34.10,$48.32
FBIN,Fortune Brands Innovations Inc.,0.141,5,$54.90,4.83,$45.78,$31.92,43.42,$63.70
RBC,RBC Bearings Inc.,0.141,2,$644.06,10.70,$496.90,$364.50,36.32,$667.69
PGR,Progressive Corp.,0.140,7,$218.45,4.79,$221.70,$187.79,18.06,$239.38
OSK,Oshkosh Corp.,0.140,5,$153.48,6.69,$155.25,$115.83,34.03,$178.55
ET,Energy Transfer LP,0.140,4,$19.12,7.18,$21.13,$15.10,39.93,$21.64
SN,Sharkninja Inc,0.139,5,$152.27,10.67,$183.23,$83.12,120.44,$191.22
SYK,Stryker Corp.,0.139,4,$314.84,6.72,$331.03,$280.25,18.12,$392.86
KOF,Coca-Cola FEMSA S A CV,0.138,3,$106.25,9.34,$116.40,$76.77,51.62,$116.40
EQT,EQT Corp.,0.137,3,$53.17,6.19,$54.13,$47.79,13.27,$67.84
LRCX,Lam Research,0.136,7,$433.33,5.72,$313.13,$93.59,234.58,$438.50
BA,Boeing Co.,0.136,6,$216.47,3.38,$210.81,$176.77,19.26,$254.35
JNJ,Johnson & Johnson,0.135,12,$253.97,3.96,$273.24,$170.35,60.40,$276.47
DB,Deutsche Bank AG,0.135,4,$33.86,10.80,$38.86,$27.13,43.24,$39.01
MAT,Mattel Inc.,0.135,2,$13.88,8.92,$15.21,$12.73,19.48,$22.48
BLDR,Builders FirstSource Inc.,0.134,6,$89.48,5.60,$69.44,$65.10,6.67,$151.03
UAA,Under Armour Inc.,0.134,1,,10.98,$5.17,$4.13,25.18,$8.15
TEL,TE Connectivity plc,0.133,8,$201.61,3.93,$200.75,$189.53,5.92,$250.61
QCOM,QUALCOMM Inc.,0.133,7,$184.79,3.66,$159.44,$121.54,31.18,$258.96
SLB,Schlumberger Ltd.,0.132,8,$46.49,4.36,$53.36,$31.05,71.85,$58.51
DHI,D.R. Horton,0.132,4,$162.88,6.59,$149.75,$130.96,14.35,$182.36
BFAM,Bright Horizons Family Solutions Inc.,0.132,2,$70.88,8.28,$73.74,$57.63,27.95,$123.77
CB,Chubb Limited,0.131,6,$340.74,4.79,$342.35,$262.86,30.24,$365.91
PHM,PulteGroup Inc.,0.131,3,$137.21,8.64,$129.96,$108.26,20.04,$143.88
FISV,Fiserv Inc.,0.130,9,$49.05,2.79,$52.66,$47.04,11.95,$139.94
CBRE,CBRE Group,0.130,7,$134.69,3.67,$151.94,$121.69,24.86,$174.27
RYN,Rayonier Inc.,0.129,1,,10.54,$21.25,$19.25,10.39,$24.84
AIIR,Air Holdings Ltd,0.129,1,,10.61,$6.72,$5.29,27.03,$13.37
TSN,Tyson Foods,0.128,6,$57.25,3.11,$57.29,$49.30,16.21,$68.90
NCLH,Norwegian Cruise Line Hlgs Ltd.,0.128,3,$21.11,4.23,$17.15,$14.53,18.03,$27.18
FLG,Flagstar Financial Inc.,0.127,2,$14.94,9.62,$13.36,$10.55,26.64,$15.44
GEV,Ge Vernova Inc,0.126,10,$1174.86,3.91,$930.51,$529.18,75.84,$1195.94
TDS,Telephone & Data Systems,0.125,2,$37.01,5.17,$33.51,$31.51,6.35,$49.07
HHH,Howard Hughes Holdings Inc.,0.125,1,,10.23,$66.98,$61.01,9.79,$91.07
SE,Sea Ltd,0.124,8,$95.83,5.02,$121.80,$77.05,58.08,$199.30
TDW,Tidewater Inc.,0.124,3,$66.63,9.95,$92.41,$46.65,98.09,$97.50
ZS,Zscaler Inc.,0.124,1,,10.18,$167.80,$114.63,46.38,$336.99
NOW,ServiceNow Inc.,0.123,6,$99.28,4.59,$126.86,$81.24,56.15,$194.73
CI,Cigna Group,0.122,7,$275.68,2.67,$278.14,$235.50,18.11,$310.19
EFX,Equifax Inc.,0.121,9,$158.73,2.27,$192.85,$150.75,27.93,$269.54
FDX,FedEx Corp.,0.120,7,$313.13,3.18,$330.56,$173.85,90.14,$344.07
APD,Air Products & Chemicals,0.118,7,$293.18,3.96,$303.10,$224.64,34.93,$314.87
CSGP,CoStar Group Inc.,0.118,4,$28.32,6.49,$32.72,$25.89,26.38,$91.89
EWBC,East West Bancorp,0.118,1,,9.68,$129.01,$90.34,42.80,$137.47
URI,United Rentals,0.116,6,$1132.89,5.14,$1059.54,$698.94,51.59,$1177.15
ABNB,Airbnb Inc.,0.116,5,$143.10,3.59,$189.60,$110.81,71.10,$193.45
RYAN,Ryan Specialty Holdings Inc,0.116,2,$37.76,9.09,$43.84,$29.07,50.81,$58.44
MRK,Merck & Co.,0.115,10,$128.49,4.43,$156.26,$75.81,106.12,$156.26
MRSH,Marsh,0.115,6,$166.67,3.98,$194.23,$155.72,24.73,$207.03
TECH,Bio-Techne Corp.,0.115,5,$70.65,3.68,$72.34,$43.07,67.96,$72.54
ACHC,Acadia Healthcare Co.,0.114,2,$29.53,6.00,$29.34,$11.43,156.69,$35.83
EVH,Evolent Health Inc.,0.114,1,,9.34,$4.84,$2.10,130.48,$10.08
GPC,Genuine Parts,0.110,6,$117.98,6.13,$137.29,$89.80,52.88,$148.58
IDXX,IDEXX Laboratories,0.110,6,$526.44,3.93,$553.39,$518.55,6.72,$769.98
VTRS,Viatris Inc.,0.110,3,$15.88,5.13,$16.64,$9.10,82.86,$18.25
REGN,Regeneron Pharmaceuticals,0.110,3,$623.54,4.95,$835.14,$538.24,55.16,$847.00
NU,Nu Holdings Ltd,0.108,5,$13.36,4.29,$14.82,$11.20,32.32,$18.98
NBR,Nabors Industries Ltd.,0.108,1,,8.85,$87.45,$34.40,154.22,$112.90
FRPT,Freshpet Inc.,0.108,1,,8.87,$75.27,$46.45,62.05,$86.00
ZBH,Zimmer Biomet Holdings,0.107,7,$86.09,3.36,$100.75,$78.91,27.68,$107.16
DECK,Deckers Outdoor,0.107,2,$99.29,7.52,$89.01,$78.91,12.80,$125.45
LIN,Linde plc,0.106,7,$518.94,4.94,$486.47,$385.26,26.27,$548.20
CFRHF,Compagnie Financiere Richemont SA,0.106,1,,8.67,$227.93,$162.47,40.29,$254.24
MELI,Mercadolibre Inc.,0.105,7,$1697.39,5.10,$1994.85,$1495.00,33.43,$2548.50
DCH,Dauch Corp.,0.105,3,$5.42,3.97,$6.40,$4.92,30.08,$9.25
SYF,Synchrony Financial,0.105,3,$76.05,7.84,$80.53,$62.56,28.72,$87.67
CVX,Chevron Corp.,0.104,11,$165.76,4.67,$200.53,$142.51,40.71,$210.92
WTW,Willis Towers Watson plc,0.104,5,$261.37,3.44,$346.87,$239.74,44.69,$351.17
WEN,Wendy's Co.,0.104,4,$8.29,5.97,$9.09,$6.07,49.75,$9.93
DVN,Devon Energy Corp.,0.103,5,$41.32,4.49,$47.25,$30.89,52.96,$52.34
TFX,Teleflex,0.103,3,$126.76,4.91,$139.56,$99.39,40.42,$144.64
CGNX,Cognex Corp.,0.103,2,$72.42,7.60,$60.01,$34.45,74.19,$72.78
CPRT,Copart Inc.,0.102,6,$28.19,4.41,$33.24,$26.81,23.98,$50.11
AMD,Advanced Micro Devices,0.101,6,$580.91,5.12,$478.32,$149.22,220.55,$584.73
FCNCA,First Citizens Bancshares,0.101,3,$2080.78,5.32,$2165.71,$1618.56,33.80,$2296.30
VST,Vistra Corp.,0.101,3,$158.63,4.70,$139.35,$132.47,5.19,$218.91
CNX,CNX Resources Corp.,0.101,1,,8.25,$35.95,$28.57,25.83,$43.62
UPS,United Parcel Service,0.100,7,$107.50,2.95,$104.55,$76.95,35.87,$116.86
MDT,Medtronic plc,0.100,7,$78.23,2.76,$91.87,$72.65,26.46,$103.76
BCC,Boise Cascade Company,0.100,3,$77.63,7.47,$80.86,$64.57,25.23,$91.43
ABM,ABM Industries,0.099,5,$44.24,7.10,$46.40,$36.45,27.30,$49.80
ORLY,O'Reilly Automotive,0.099,4,$92.09,3.90,$90.79,$82.59,9.93,$108.72
CNQ,Canadian Natural Resources,0.098,3,$39.50,8.04,$50.05,$28.73,74.21,$51.48
ABG,Asbury Automotive Group Inc.,0.098,2,$201.08,7.91,$212.92,$172.01,23.78,$263.38
EWY,iShares MSCI South Korea ETF,0.097,2,$201.90,6.55,$179.32,$69.82,156.83,$220.89
CR,Crane Co,0.097,2,$223.07,7.82,$206.00,$159.36,29.27,$230.50
BMY,Bristol-Myers Squibb,0.096,8,$57.62,2.88,$67.82,$41.13,64.89,$68.64
MGM,MGM Resorts International,0.096,4,$47.81,4.91,$43.57,$29.19,49.26,$51.59
MLM,Martin Marietta,0.096,3,$576.70,4.56,$535.00,$522.19,2.45,$709.08
GPN,Global Payments Inc.,0.095,4,$72.56,2.49,$94.07,$60.93,54.39,$95.88
AEM,Agnico-Eagle Mines Ltd.,0.094,3,$155.15,6.22,$222.81,$134.38,65.81,$254.61
APG,APi Group Corp.,0.094,3,$42.35,5.00,$40.33,$33.40,20.75,$49.99
URBN,Urban Outfitters Inc.,0.094,1,,7.72,$75.91,$59.54,27.49,$84.35
AU,AngloGold Ashanti Ltd.,0.093,3,$80.90,6.81,$122.05,$51.55,136.76,$124.69
NOMD,Nomad Foods Ltd,0.093,1,,7.61,$11.81,$8.86,33.30,$14.98
HKHHF,Heineken Holding NV,0.093,1,,7.61,$78.93,$64.00,23.33,$84.80
AVTR,Avantor Inc.,0.091,5,$9.90,2.82,$14.41,$7.27,98.21,$15.93
KLAC,KLA Corp.,0.091,3,$301.71,5.78,$182.92,$82.78,120.97,$307.03
MAR,Marriott Int'l.,0.090,4,$370.59,7.02,$359.44,$254.64,41.16,$410.15
MEDP,Medpace Holdings Inc.,0.090,4,$529.59,4.52,$609.03,$373.00,63.28,$677.90
HUM,Humana Inc.,0.090,2,$397.22,5.13,$388.21,$161.90,139.78,$428.88
ARES,Ares Management LP,0.090,2,$111.31,6.45,$142.15,$93.57,51.92,$181.32
HUT,Hut 8 Corp,0.090,2,$115.44,4.07,$84.82,$21.89,287.48,$140.80
GTX,Garrett Motion Inc.,0.090,2,$36.23,7.28,$26.15,$12.13,115.58,$36.25
GWRE,Guidewire Software Inc.,0.089,1,,7.27,$187.55,$102.30,83.33,$272.60
BNY,Bank of New York Mellon Corp.,0.088,10,$144.61,2.21,$163.31,$99.97,63.36,$165.69
KMX,CarMax Inc.,0.088,5,$52.89,3.50,$64.10,$30.26,111.83,$64.31
ECL,Ecolab Inc.,0.088,4,$278.61,4.22,$286.10,$242.49,17.98,$307.61
Q,Qnity Electronics Inc.,0.088,3,$163.31,7.23,$126.61,$72.67,74.23,$177.28
SHOP,Shopify Inc.,0.088,3,$114.18,4.50,$153.06,$94.00,62.83,$182.19
DLTR,Dollar Tree Inc.,0.088,1,,7.25,$133.43,$84.71,57.51,$142.40
YNDX,Yandex N.V.,0.088,1,,7.19,$20.00,$14.09,41.94,$20.36
BL,BlackLine Inc.,0.088,1,,7.19,$31.53,$24.70,27.65,$59.57
GNRC,Generac Holdings Inc.,0.087,6,$292.81,2.91,$202.14,$134.80,49.96,$296.44
JEF,Jefferies Financial Group Inc.,0.087,4,$49.98,3.44,$52.49,$35.00,49.97,$68.96
FLR,Fluor Corp.,0.087,2,$52.39,6.24,$50.98,$39.33,29.62,$57.93
RUSHA,Rush Enterprises Inc.,0.087,2,$72.98,7.03,$76.75,$45.26,69.58,$83.61
XOM,ExxonMobil Holdings Corp.,0.086,11,$136.72,3.65,$161.18,$105.30,53.07,$174.09
STX,Seagate Technology,0.086,3,$965.00,5.90,$816.71,$157.38,418.94,$1144.18
ALLY,Ally Financial Inc.,0.085,4,$45.95,4.78,$42.57,$35.43,20.15,$46.96
TOST,Toast Inc.,0.085,2,$27.82,6.98,$36.58,$22.26,64.33,$45.64
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$32.67,$26.97,21.13,$48.61
CEG,Constellation Energy Corp.,0.085,2,$248.37,3.97,$277.55,$228.28,21.58,$410.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$115.69,$81.39,42.14,$134.38
RTX,RTX Corp.,0.084,7,$189.73,3.49,$209.74,$148.41,41.32,$226.41
