Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$31.86,$26.97,18.13,$48.61
RTX,RTX Corp.,0.084,7,$189.73,3.49,$209.51,$148.41,41.17,$226.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$116.68,$81.39,43.36,$134.38
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$106.49,$80.82,31.76,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$13.53,$13.15,2.89,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$67.73,$41.73,62.31,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$61.82,$36.86,67.72,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.96,$3.55,39.72,$6.30
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$313.69,$158.79,97.55,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$132.54,$98.73,34.24,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$386.56,$259.83,48.77,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$36.01,$27.68,30.09,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$474.70,$227.57,108.60,$625.99
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$111.05,$64.79,71.40,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$51.61,$37.31,38.33,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$259.04,$154.50,67.66,$260.50
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$216.25,$131.52,64.42,$222.15
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.90,$17.82,107.07,$37.83
RHI,Robert Half International,0.079,2,$30.70,5.93,$45.31,$21.36,112.13,$45.83
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$106.77,$77.56,37.66,$118.98
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$275.78,$190.12,45.06,$370.86
MANU,Manchester United plc,0.078,3,$22.93,2.41,$23.80,$14.59,63.13,$24.45
COP,ConocoPhillips,0.077,7,$103.96,2.10,$133.77,$82.95,61.27,$135.88
CME,CME Group,0.077,7,$220.83,2.52,$278.03,$218.31,27.36,$319.84
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$48.39,$33.72,43.51,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$77.05,$70.98,8.55,$155.32
BP,BP plc,0.076,4,$36.95,3.65,$43.84,$31.12,40.87,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$441.83,$262.49,68.32,$441.83
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$868.37,$670.65,29.48,$997.90
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$247.32,$148.05,67.05,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$142.39,$102.49,38.93,$157.06
NSRGY,Nestle,0.075,1,,6.11,$99.31,$84.97,16.88,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$197.13,$176.62,11.61,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$570.67,$495.54,15.16,$642.47
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$64.54,$50.34,28.21,$66.65
OLN,Olin Corp.,0.074,4,$19.82,4.83,$17.63,$17.63,0.00,$30.25
NYT,New York Times CL A,0.074,3,$69.98,4.55,$67.16,$53.65,25.18,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$257.74,$171.05,50.68,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.62,$10.86,16.21,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$82.65,$54.60,51.37,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$107.05,$76.05,40.76,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$60.39,$46.33,30.35,$64.56
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$31.62,$15.26,107.21,$37.33
VAL,Valaris plc,0.073,1,,5.99,$85.97,$46.23,85.96,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$36.80,$29.23,25.90,$93.88
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$139.20,$67.81,105.28,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$337.87,$202.38,66.95,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$56.61,$53.14,6.53,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$28.22,$16.96,66.39,$30.44
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$24.07,$16.25,48.12,$26.34
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$223.00,$154.62,44.22,$232.39
XOM,ExxonMobil Holdings Corp.,0.070,10,$136.72,3.65,$163.73,$105.30,55.49,$174.09
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$47.44,$42.32,12.10,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$258.97,$137.77,87.97,$258.97
XYZ,Block Inc.,0.070,2,$76.00,4.26,$81.78,$48.21,69.63,$86.75
OGN,Organon & Co.,0.070,1,,5.72,$13.74,$5.67,142.33,$13.76
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$27.25,$18.77,45.18,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$74.02,$47.57,55.60,$105.38
NOV,Nov Inc.,0.069,4,$18.55,1.98,$19.68,$12.06,63.18,$21.67
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$189.86,$149.32,27.15,$207.14
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$436.30,$109.70,297.72,$514.00
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$201.40,$125.43,60.57,$252.03
UAN,CVR Partners LP,0.069,1,,5.62,$125.72,$74.15,69.55,$128.59
GLD,SPDR Gold Trust,0.068,6,$1290.12,2.35,$425.01,$306.43,38.70,$509.70
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$298.41,$183.40,62.71,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$30.47,$25.60,19.02,$32.54
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$11.38,$5.19,119.27,$12.63
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$7.47,$4.08,83.09,$10.14
UBS,UBS AG,0.066,4,$44.91,2.66,$53.75,$35.38,51.92,$55.15
RGLD,Royal Gold Inc.,0.066,2,$199.61,5.09,$261.40,$167.81,55.77,$304.97
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$65.50,$39.52,65.74,$83.07
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$11.32,$7.73,46.44,$16.70
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.70,$7.46,83.65,$14.12
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$35.14,$25.55,37.53,$42.07
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.84,$4.72,2.54,$8.26
OZK,Bank OZK,0.065,2,$52.09,3.22,$49.63,$41.16,20.58,$53.18
PRI,Primerica Inc.,0.065,1,,5.36,$300.09,$227.14,32.12,$325.96
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$351.66,$263.58,33.42,$357.18
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$107.05,$40.46,164.58,$223.83
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$204.99,$131.14,56.31,$216.90
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$20.77,$19.04,9.09,$42.99
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.60,$10.70,17.76,$13.33
TRUP,Trupanion Inc.,0.064,1,,5.28,$31.42,$21.16,48.49,$48.48
SAP,SAP SE,0.063,7,$154.11,2.96,$219.06,$144.97,51.11,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$377.60,$236.73,59.51,$385.92
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$221.75,$180.63,22.76,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$5.23,$3.95,32.41,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$28.81,$22.41,28.56,$31.11
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$364.64,$259.94,40.28,$399.03
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$307.17,$301.45,1.90,$451.28
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$142.39,$105.72,34.69,$153.35
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$14.70,$14.11,4.18,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.71,$10.09,35.88,$18.79
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$47.17,$26.34,79.08,$50.89
LNC,Lincoln National,0.062,2,$35.35,5.04,$42.63,$31.40,35.76,$47.67
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$10.30,$4.93,108.92,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$4.92,$3.78,30.16,$7.34
GPGI,GPGI Inc.,0.062,1,,5.09,$12.91,$11.22,15.06,$26.77
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.60,$20.92,22.37,$35.92
XPO,XPO Logistics,0.060,4,$205.29,4.84,$191.77,$121.48,57.86,$232.05
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$134.85,$92.99,45.02,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$96.08,$66.41,44.68,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$50.21,$36.55,37.37,$50.21
MS,Morgan Stanley,0.059,5,$209.04,3.54,$214.43,$141.46,51.58,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$83.97,$67.81,23.83,$98.03
LEA,Lear Corp.,0.059,3,$134.06,2.61,$123.22,$94.25,30.74,$150.00
OKE,ONEOK Inc.,0.059,2,$86.94,3.08,$93.50,$61.67,51.61,$97.90
AME,Ametek Inc.,0.059,2,$241.94,4.87,$240.18,$178.41,34.62,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$599.48,$348.63,71.95,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1036.48,$704.40,47.14,$1153.99
BRCC,BRC Inc.,0.058,1,,4.79,$9.83,$0.60,1538.33,$10.32
MP,MP Materials Corp.,0.058,1,,4.74,$57.39,$37.81,51.79,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$93.54,$57.50,62.68,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$404.87,$231.54,74.86,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$202.85,$101.79,99.28,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$86.50,$43.52,98.76,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$101.75,$80.29,26.73,$105.37
ALAB,Astera Labs Inc,0.057,1,,4.65,$279.01,$97.89,185.02,$499.48
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$96.39,$69.38,38.93,$114.68
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$243.83,$172.82,41.09,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$51.64,$42.07,22.75,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$146.24,$64.39,127.12,$271.78
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$48.54,$40.15,20.90,$57.69
OC,Owens Corning,0.055,3,$158.94,2.86,$147.35,$95.63,54.08,$159.88
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$27.18,$17.74,53.21,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$11.76,$8.20,43.41,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.61,$1.15,40.00,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$47.83,$24.72,93.49,$54.01
BX,Blackstone Group,0.054,4,$117.67,3.30,$143.51,$99.78,43.83,$182.67
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$45.12,$44.30,1.85,$65.13
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$32.72,$19.09,71.40,$38.96
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$106.23,$78.68,35.02,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$51.36,$38.34,33.96,$52.92
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$367.38,$109.34,236.00,$487.91
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$45.53,$34.84,30.68,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$140.33,$112.77,24.44,$142.84
OMC,Omnicom Group,0.053,4,$72.83,2.53,$88.80,$64.98,36.66,$89.19
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$139.99,$133.12,5.16,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.38,$3.42,86.55,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$84.30,$67.23,25.39,$90.56
MPLX,MPLX LP,0.052,2,$56.33,3.90,$58.41,$44.22,32.09,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$79.98,$37.86,111.25,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$44.66,$33.67,32.64,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$272.20,$260.96,4.31,$337.56
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$5.21,$2.87,81.53,$5.27
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$26.30,$18.94,38.86,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$96.32,$71.73,34.28,$112.30
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$40.98,$38.86,5.46,$78.02
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$264.44,$189.40,39.62,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$19.76,$18.88,4.66,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$113.24,$91.35,23.96,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$32.45,$24.43,32.83,$34.43
CRL,Charles River Labs,0.050,2,$226.79,3.41,$293.48,$144.26,103.44,$299.32
FTNT,Fortinet Inc.,0.050,1,,4.09,$152.80,$73.55,107.75,$172.09
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$327.25,$157.43,107.87,$333.56
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$31.80,$21.90,45.21,$34.81
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.73,$9.43,13.79,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$233.03,$155.87,49.50,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$150.66,$111.55,35.06,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$424.00,$275.22,54.06,$748.89
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4241.85,$3133.55,35.37,$5983.34
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$40.64,$28.88,40.72,$54.63
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$5.70,$4.33,31.64,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$25.07,$24.77,1.21,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.81,$199.69,$110.36,80.94,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$65.37,$28.24,131.48,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$15.85,$8.60,84.30,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$178.48,$176.07,1.37,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$49.77,$40.34,23.38,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$49.14,$39.32,24.97,$67.95
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$155.32,$86.58,79.39,$184.40
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$12.48,$10.72,16.42,$23.49
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6380.66,$5501.01,15.99,$8618.28
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$107.64,$49.36,118.07,$166.86
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.24,$5.05,3.76,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$223.33,$98.44,126.87,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$136.42,$87.24,56.37,$156.73
NRP,Natural Resource Partners,0.045,1,,3.69,$106.25,$94.82,12.05,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$189.44,$156.70,20.89,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$278.60,$85.94,224.18,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$220.91,$88.00,151.03,$220.91
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$109.76,$69.88,57.07,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$83.61,$61.40,36.17,$89.82
PGEN,Precigen Inc.,0.044,1,,3.61,$7.08,$2.99,136.79,$7.50
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$86.40,$64.33,34.31,$86.40
PSX,Phillips 66,0.043,6,$169.05,2.96,$240.91,$121.29,98.62,$246.95
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$17.61,$13.14,34.02,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$14.29,$12.26,16.56,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$106.16,$53.34,99.03,$114.53
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$76.91,$42.10,82.68,$100.00
SA,Seabridge Gold Inc.,0.043,1,,3.52,$32.71,$16.04,103.93,$40.06
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$36.46,$11.60,214.31,$37.97
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$403.59,$193.87,108.18,$438.93
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$43.09,$38.04,13.28,$53.62
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$359.79,$218.19,64.90,$392.91
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$32.65,$15.88,105.60,$33.75
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$61.65,$44.08,39.86,$67.81
NRG,NRG Energy Inc.,0.042,1,,3.44,$111.88,$111.57,0.28,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$122.59,$98.41,24.57,$132.17
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$127.74,$81.09,57.53,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$41.74,$33.32,25.27,$51.32
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$108.70,$94.30,15.27,$119.81
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$22.31,$14.77,51.05,$29.77
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$18.27,$11.65,56.82,$22.36
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$113.68,$84.64,34.31,$138.77
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$188.55,$155.55,21.22,$213.18
STZ,Constellation Brands,0.039,4,$139.09,1.58,$137.86,$123.82,11.34,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$381.38,$256.46,48.71,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$45.30,$35.07,29.17,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$67.82,$45.54,48.92,$68.99
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$66.42,$51.48,29.02,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$190.84,$102.75,85.73,$195.18
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$46.80,$34.20,36.84,$61.21
IBP,Installed Building Products,0.038,2,$229.84,3.07,$245.46,$192.75,27.35,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$18.05,$14.18,27.29,$19.04
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$90.74,$72.30,25.50,$96.29
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.20,$4.60,13.04,$6.64
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$492.82,$266.13,85.18,$1005.68
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$564.75,$432.13,30.69,$687.50
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$337.51,$242.59,39.13,$339.35
AEP,American Electric Power,0.037,3,$136.81,1.72,$121.91,$102.52,18.91,$139.52
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.84,$268.47,$178.96,50.02,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.78,$121.34,$77.56,56.45,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$159.55,$122.00,30.78,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$38.66,$33.88,14.11,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$20.19,$12.94,56.03,$20.42
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$59.93,$49.67,20.66,$76.49
ONON,On Holding AG,0.036,4,$35.42,2.88,$29.43,$29.38,0.17,$51.08
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$326.28,$118.30,175.81,$341.95
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$103.55,$65.96,56.99,$120.79
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$156.91,$135.39,15.89,$170.14
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$157.86,$40.74,287.48,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$178.14,$150.00,18.76,$204.82
CPAY,Corpay Inc.,0.036,1,,2.99,$415.88,$252.84,64.48,$425.95
TPG,Tpg Inc,0.036,1,,2.92,$52.51,$36.07,45.58,$67.83
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$105.66,$94.62,11.67,$134.83
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$76.10,$53.37,42.59,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$74.13,$53.69,38.07,$96.79
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$29.47,$22.81,29.20,$30.87
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$107.63,$91.42,17.73,$130.44
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$180.43,$100.99,78.66,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$313.20,$262.75,19.20,$416.69
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$292.83,$141.11,107.52,$307.94
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$292.01,$146.95,98.71,$306.67
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$74.81,$61.36,21.92,$107.38
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$21.03,$19.53,7.68,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$702.75,$576.78,21.84,$716.39
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$24.07,$19.23,25.17,$32.13
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$45.85,$38.04,20.53,$78.99
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$184.80,$133.83,38.09,$258.78
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$311.60,$300.66,3.64,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.55,$136.86,$82.42,66.05,$138.75
MIDD,Middleby Corp.,0.034,1,,2.82,$114.61,$88.87,28.96,$148.55
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$188.42,$160.81,17.17,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$87.69,$56.34,55.64,$106.58
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$108.11,$87.06,24.18,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.05,$24.43,$20.60,18.59,$27.28
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$216.33,$199.40,8.49,$289.87
WPM,Wheaton Precious Metals Corp.,0.033,2,$112.32,2.67,$159.49,$92.01,73.34,$165.03
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$11.51,$8.69,32.45,$22.69
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$392.81,$287.20,36.77,$484.06
FER,Ferrovial Se,0.033,1,,2.72,$62.75,$52.14,20.35,$74.07
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$21.94,$14.20,54.51,$22.71
ATS,Ats Corp,0.033,1,,2.67,$19.16,$19.11,0.26,$35.82
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.15,$430.12,$353.99,21.51,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$48.86,$42.20,15.78,$109.50
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$190.08,$155.52,22.22,$272.31
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$852.93,$488.30,74.67,$927.15
WMB,Williams Cos.,0.032,3,$74.34,2.57,$71.09,$54.36,30.78,$79.49
CSX,CSX Corp.,0.032,3,$47.53,2.15,$51.50,$31.48,63.60,$53.60
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$151.56,$119.27,27.07,$282.95
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$313.39,$201.34,55.65,$335.94
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$548.39,$374.17,46.56,$555.32
LII,Lennox International,0.032,1,,2.60,$397.86,$395.57,0.58,$591.59
GGG,Graco Inc.,0.032,1,,2.63,$80.47,$72.23,11.41,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$7.54,$6.01,25.46,$9.47
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$150.86,$116.69,29.28,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$86.49,$78.02,10.86,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$72.97,$57.76,26.33,$83.64
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.63,$7.94,8.69,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$380.66,$230.45,65.18,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$153.21,$108.14,41.68,$160.51
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$234.63,$187.63,25.05,$265.94
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$41.38,$37.42,10.58,$69.65
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.84,$11.45,20.87,$17.27
RLI,RLI Corp.,0.031,2,$59.07,1.48,$66.22,$45.27,46.28,$66.91
