Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
SPOT,Spotify Technology S.A.,0.163,7,$459.13,4.96,$556.87,$405.00,37.50,$745.00
KEX,Kirby Corp.,0.161,1,,13.22,$137.50,$79.52,72.91,$157.69
PG,Procter & Gamble,0.160,9,$146.64,4.38,$146.32,$134.62,8.69,$164.77
GIL,Gildan Activewear Inc.,0.160,1,,13.10,$47.86,$46.35,3.26,$72.73
AJG,Arthur J. Gallagher & Co.,0.159,6,$229.57,6.43,$253.21,$189.61,33.54,$309.90
XRAY,DENTSPLY SIRONA Inc.,0.159,3,$10.61,12.18,$10.43,$9.41,10.84,$14.76
PFE,Pfizer Inc.,0.158,10,$24.08,3.07,$27.73,$22.03,25.87,$29.21
USB,U.S. Bancorp,0.157,6,$60.41,5.56,$62.62,$43.76,43.10,$66.08
ADP,Automatic Data Processing Inc.,0.157,6,$223.95,4.93,$276.07,$185.56,48.78,$288.48
VMC,Vulcan Materials,0.157,6,$295.01,5.62,$251.58,$246.20,2.19,$329.20
MDLN,Medline Inc Cl A,0.157,4,$39.44,6.28,$32.72,$31.87,2.67,$50.88
INTU,Intuit Inc.,0.156,8,$261.00,6.62,$338.46,$251.72,34.46,$697.25
SHW,Sherwin-Williams,0.155,7,$344.32,4.50,$327.28,$289.19,13.17,$375.09
NEM,Newmont Corp.,0.155,4,$93.40,6.25,$123.08,$75.34,63.37,$135.01
SGI,Somnigroup International Inc.,0.155,2,$78.40,8.30,$68.60,$60.08,14.18,$97.86
EXE,Expand Energy Corp.,0.154,1,,12.64,$93.34,$84.48,10.49,$124.43
HD,Home Depot,0.153,10,$352.68,5.61,$312.19,$284.85,9.60,$415.00
GEHC,GE HealthCare Technologies Inc.,0.153,8,$64.01,4.67,$64.44,$58.72,9.74,$89.64
EG,Everest Group Ltd,0.153,4,$357.23,11.28,$379.73,$295.27,28.60,$398.90
DE,Deere & Co.,0.152,7,$634.33,6.56,$680.43,$429.14,58.56,$705.88
CRH,CRH plc,0.152,5,$107.00,5.14,$89.11,$86.84,2.61,$130.09
UHAL.B,U Haul Holding Co Non Voting,0.152,4,$57.70,4.42,$56.01,$39.58,41.51,$66.90
ALK,Alaska Air Group,0.151,2,$52.20,10.58,$40.86,$33.03,23.71,$65.88
WAT,Waters Corp.,0.150,8,$375.04,6.25,$407.59,$282.77,44.14,$426.22
MSI,Motorola Solutions Inc.,0.148,8,$415.29,5.63,$476.90,$357.34,33.46,$494.85
TRU,TransUnion,0.148,3,$72.14,5.94,$77.94,$63.28,23.17,$94.90
INTC,Intel Corp.,0.147,7,$139.63,4.62,$98.13,$24.05,308.02,$142.35
JPM,JPMorgan Chase & Co.,0.146,15,$327.33,3.54,$350.10,$276.43,26.65,$366.50
HEI.A,HEICO Corp. CL A,0.146,4,$257.91,6.38,$226.70,$199.25,13.78,$279.52
UNP,Union Pacific,0.145,11,$272.00,5.95,$284.92,$209.48,36.01,$314.53
SW,Smurfit Westrock Plc,0.143,3,$46.26,7.56,$44.02,$31.79,38.47,$51.52
PPLI,People Inc.,0.143,3,$46.16,7.54,$38.75,$29.56,31.09,$48.32
FBIN,Fortune Brands Innovations Inc.,0.141,5,$54.90,4.83,$40.98,$31.92,28.38,$63.70
RBC,RBC Bearings Inc.,0.141,2,$644.06,10.70,$477.26,$364.50,30.94,$667.69
PGR,Progressive Corp.,0.140,7,$218.45,4.79,$220.50,$187.79,17.42,$239.38
OSK,Oshkosh Corp.,0.140,5,$153.48,6.69,$143.94,$115.83,24.27,$178.55
ET,Energy Transfer LP,0.140,4,$19.12,7.18,$21.46,$15.10,42.12,$21.84
SN,Sharkninja Inc,0.139,5,$152.27,10.67,$168.54,$83.12,102.77,$194.54
SYK,Stryker Corp.,0.139,4,$314.84,6.72,$282.94,$267.00,5.97,$389.48
KOF,Coca-Cola FEMSA S A CV,0.138,3,$106.25,9.34,$112.18,$76.77,46.12,$117.09
EQT,EQT Corp.,0.137,3,$53.17,6.19,$53.07,$47.79,11.05,$67.84
LRCX,Lam Research,0.136,7,$433.33,5.72,$276.60,$115.24,140.02,$438.50
BA,Boeing Co.,0.136,6,$216.47,3.38,$209.67,$176.77,18.61,$254.35
JNJ,Johnson & Johnson,0.135,12,$253.97,3.96,$267.30,$169.51,57.69,$281.07
DB,Deutsche Bank AG,0.135,4,$33.86,10.80,$39.29,$27.13,44.82,$41.62
MAT,Mattel Inc.,0.135,2,$13.88,8.92,$14.09,$12.73,10.68,$22.48
BLDR,Builders FirstSource Inc.,0.134,6,$89.48,5.60,$60.83,$58.13,4.64,$145.68
UAA,Under Armour Inc.,0.134,1,,10.98,$5.10,$4.13,23.49,$8.15
TEL,TE Connectivity plc,0.133,8,$201.61,3.93,$205.15,$189.53,8.24,$250.61
QCOM,QUALCOMM Inc.,0.133,7,$184.79,3.66,$180.52,$120.88,49.34,$257.56
SLB,Schlumberger Ltd.,0.132,8,$46.49,4.36,$53.32,$30.88,72.67,$60.15
DHI,D.R. Horton,0.132,4,$162.88,6.59,$139.85,$130.96,6.79,$178.50
BFAM,Bright Horizons Family Solutions Inc.,0.132,2,$70.88,8.28,$67.23,$57.63,16.66,$114.32
CB,Chubb Limited,0.131,6,$340.74,4.79,$341.31,$262.07,30.24,$364.81
PHM,PulteGroup Inc.,0.131,3,$137.21,8.64,$119.65,$108.26,10.52,$143.88
FISV,Fiserv Inc.,0.130,9,$49.05,2.79,$51.07,$47.04,8.57,$135.88
CBRE,CBRE Group,0.130,7,$134.69,3.67,$141.18,$121.69,16.02,$174.27
RYN,Rayonier Inc.,0.129,1,,10.54,$20.36,$19.25,5.77,$24.84
AIIR,Air Holdings Ltd,0.129,1,,10.61,$7.50,$5.29,41.78,$13.37
TSN,Tyson Foods,0.128,6,$57.25,3.11,$53.07,$48.84,8.66,$68.27
NCLH,Norwegian Cruise Line Hlgs Ltd.,0.128,3,$21.11,4.23,$14.85,$14.45,2.77,$27.18
FLG,Flagstar Financial Inc.,0.127,2,$14.94,9.62,$13.11,$10.54,24.38,$15.43
GEV,Ge Vernova Inc,0.126,10,$1174.86,3.91,$874.99,$529.18,65.35,$1195.94
TDS,Telephone & Data Systems,0.125,2,$37.01,5.17,$37.75,$31.51,19.80,$49.07
HHH,Howard Hughes Holdings Inc.,0.125,1,,10.23,$61.18,$61.01,0.28,$91.07
SE,Sea Ltd,0.124,8,$95.83,5.02,$108.12,$77.05,40.32,$197.74
TDW,Tidewater Inc.,0.124,3,$66.63,9.95,$89.52,$46.65,91.90,$101.58
ZS,Zscaler Inc.,0.124,1,,10.18,$190.01,$114.63,65.76,$336.99
NOW,ServiceNow Inc.,0.123,6,$99.28,4.59,$142.05,$81.24,74.85,$194.73
CI,Cigna Group,0.122,7,$275.68,2.67,$290.11,$234.20,23.87,$308.48
EFX,Equifax Inc.,0.121,9,$158.73,2.27,$170.16,$150.31,13.21,$268.77
FDX,FedEx Corp.,0.120,7,$313.13,3.18,$311.73,$177.38,75.74,$344.07
APD,Air Products & Chemicals,0.118,7,$293.18,3.96,$288.12,$224.64,28.26,$314.87
CSGP,CoStar Group Inc.,0.118,4,$28.32,6.49,$31.05,$25.89,19.93,$90.72
EWBC,East West Bancorp,0.118,1,,9.68,$129.78,$90.34,43.66,$137.47
URI,United Rentals,0.116,6,$1132.89,5.14,$997.71,$698.94,42.75,$1177.15
ABNB,Airbnb Inc.,0.116,5,$143.10,3.59,$169.96,$110.81,53.38,$193.45
RYAN,Ryan Specialty Holdings Inc,0.116,2,$37.76,9.09,$39.74,$29.07,36.70,$58.44
MRK,Merck & Co.,0.115,10,$128.49,4.43,$144.76,$75.81,90.95,$156.92
MRSH,Marsh,0.115,6,$166.67,3.98,$179.80,$155.72,15.46,$204.56
TECH,Bio-Techne Corp.,0.115,5,$70.65,3.68,$72.21,$43.07,67.66,$72.58
ACHC,Acadia Healthcare Co.,0.114,2,$29.53,6.00,$28.31,$11.43,147.68,$35.83
EVH,Evolent Health Inc.,0.114,1,,9.34,$4.07,$2.10,93.81,$9.63
GPC,Genuine Parts,0.110,6,$117.98,6.13,$133.03,$89.11,49.29,$147.43
IDXX,IDEXX Laboratories,0.110,6,$526.44,3.93,$509.68,$500.61,1.81,$769.98
VTRS,Viatris Inc.,0.110,3,$15.88,5.13,$16.71,$9.10,83.63,$18.25
REGN,Regeneron Pharmaceuticals,0.110,3,$623.54,4.95,$791.86,$538.24,47.12,$859.34
NU,Nu Holdings Ltd,0.108,5,$13.36,4.29,$14.40,$11.20,28.57,$18.98
NBR,Nabors Industries Ltd.,0.108,1,,8.85,$85.25,$36.62,132.80,$112.90
FRPT,Freshpet Inc.,0.108,1,,8.87,$64.23,$46.45,38.28,$86.00
ZBH,Zimmer Biomet Holdings,0.107,7,$86.09,3.36,$96.58,$78.91,22.39,$106.03
DECK,Deckers Outdoor,0.107,2,$99.29,7.52,$79.95,$78.91,1.32,$122.29
LIN,Linde plc,0.106,7,$518.94,4.94,$464.52,$384.00,20.97,$546.40
CFRHF,Compagnie Financiere Richemont SA,0.106,1,,8.67,$214.93,$163.00,31.86,$254.24
MELI,Mercadolibre Inc.,0.105,7,$1697.39,5.10,$1890.06,$1495.00,26.43,$2548.50
DCH,Dauch Corp.,0.105,3,$5.42,3.97,$6.26,$4.92,27.24,$9.25
SYF,Synchrony Financial,0.105,3,$76.05,7.84,$76.28,$62.56,21.93,$87.67
CVX,Chevron Corp.,0.104,11,$165.76,4.67,$212.19,$142.51,48.89,$217.60
WTW,Willis Towers Watson plc,0.104,5,$261.37,3.44,$323.20,$239.74,34.81,$351.51
WEN,Wendy's Co.,0.104,4,$8.29,5.97,$7.66,$6.02,27.24,$9.51
DVN,Devon Energy Corp.,0.103,5,$41.32,4.49,$49.77,$30.89,61.12,$52.34
TFX,Teleflex,0.103,3,$126.76,4.91,$130.76,$99.39,31.56,$144.64
CGNX,Cognex Corp.,0.103,2,$72.42,7.60,$60.39,$34.45,75.30,$72.78
CPRT,Copart Inc.,0.102,6,$28.19,4.41,$31.43,$26.81,17.23,$48.96
AMD,Advanced Micro Devices,0.101,6,$580.91,5.12,$495.57,$149.85,230.71,$584.73
FCNCA,First Citizens Bancshares,0.101,3,$2080.78,5.32,$2170.43,$1617.01,34.22,$2294.10
VST,Vistra Corp.,0.101,3,$158.63,4.70,$141.24,$132.47,6.62,$218.91
CNX,CNX Resources Corp.,0.101,1,,8.25,$35.56,$29.22,21.70,$43.62
UPS,United Parcel Service,0.100,7,$107.50,2.95,$102.40,$76.95,33.07,$116.86
MDT,Medtronic plc,0.100,7,$78.23,2.76,$93.74,$72.65,29.03,$103.76
BCC,Boise Cascade Company,0.100,3,$77.63,7.47,$75.74,$64.38,17.65,$91.16
ABM,ABM Industries,0.099,5,$44.24,7.10,$49.44,$36.45,35.64,$51.29
ORLY,O'Reilly Automotive,0.099,4,$92.09,3.90,$87.40,$82.59,5.82,$108.72
CNQ,Canadian Natural Resources,0.098,3,$39.50,8.04,$50.30,$28.47,76.68,$51.84
ABG,Asbury Automotive Group Inc.,0.098,2,$201.08,7.91,$209.82,$172.01,21.98,$258.75
EWY,iShares MSCI South Korea ETF,0.097,2,$201.90,6.55,$177.95,$76.55,132.46,$220.89
CR,Crane Co,0.097,2,$223.07,7.82,$199.27,$159.16,25.20,$230.22
BMY,Bristol-Myers Squibb,0.096,8,$57.62,2.88,$64.01,$41.13,55.63,$68.64
MGM,MGM Resorts International,0.096,4,$47.81,4.91,$39.91,$29.19,36.72,$51.59
MLM,Martin Marietta,0.096,3,$576.70,4.56,$501.91,$491.62,2.09,$707.94
GPN,Global Payments Inc.,0.095,4,$72.56,2.49,$89.79,$60.75,47.80,$95.61
AEM,Agnico-Eagle Mines Ltd.,0.094,3,$155.15,6.22,$197.40,$134.08,47.23,$254.05
APG,APi Group Corp.,0.094,3,$42.35,5.00,$37.18,$33.40,11.32,$49.99
URBN,Urban Outfitters Inc.,0.094,1,,7.72,$77.66,$59.54,30.43,$85.43
AU,AngloGold Ashanti Ltd.,0.093,3,$80.90,6.81,$100.50,$59.78,68.12,$124.69
NOMD,Nomad Foods Ltd,0.093,1,,7.61,$11.15,$8.86,25.85,$13.40
HKHHF,Heineken Holding NV,0.093,1,,7.61,$77.94,,,
AVTR,Avantor Inc.,0.091,5,$9.90,2.82,$15.03,$7.27,106.74,$15.93
KLAC,KLA Corp.,0.091,3,$301.71,5.78,$170.12,$94.99,79.09,$307.03
MAR,Marriott Int'l.,0.090,4,$370.59,7.02,$338.92,$254.64,33.10,$410.15
MEDP,Medpace Holdings Inc.,0.090,4,$529.59,4.52,$591.22,$373.00,58.50,$677.90
HUM,Humana Inc.,0.090,2,$397.22,5.13,$411.27,$161.90,154.03,$428.88
ARES,Ares Management LP,0.090,2,$111.31,6.45,$130.95,$93.57,39.95,$181.32
HUT,Hut 8 Corp,0.090,2,$115.44,4.07,$91.37,$31.67,188.51,$140.80
GTX,Garrett Motion Inc.,0.090,2,$36.23,7.28,$26.26,$12.09,117.20,$36.14
GWRE,Guidewire Software Inc.,0.089,1,,7.27,$152.02,$102.30,48.60,$255.91
BNY,Bank of New York Mellon Corp.,0.088,10,$144.61,2.21,$157.39,$101.34,55.31,$165.84
KMX,CarMax Inc.,0.088,5,$52.89,3.50,$61.68,$30.26,103.83,$65.28
ECL,Ecolab Inc.,0.088,4,$278.61,4.22,$275.52,$242.49,13.62,$307.61
Q,Qnity Electronics Inc.,0.088,3,$163.31,7.23,$117.41,$72.62,61.68,$177.16
SHOP,Shopify Inc.,0.088,3,$114.18,4.50,$133.80,$94.00,42.34,$182.19
DLTR,Dollar Tree Inc.,0.088,1,,7.25,$119.84,$84.71,41.47,$142.40
YNDX,Yandex N.V.,0.088,1,,7.19,$20.00,$14.09,41.94,$20.36
BL,BlackLine Inc.,0.088,1,,7.19,$29.98,$24.70,21.38,$59.57
GNRC,Generac Holdings Inc.,0.087,6,$292.81,2.91,$177.26,$134.80,31.50,$296.44
JEF,Jefferies Financial Group Inc.,0.087,4,$49.98,3.44,$49.62,$35.00,41.77,$68.96
FLR,Fluor Corp.,0.087,2,$52.39,6.24,$53.52,$39.33,36.08,$58.35
RUSHA,Rush Enterprises Inc.,0.087,2,$48.65,7.03,$48.30,$30.09,60.52,$55.58
XOM,ExxonMobil Holdings Corp.,0.086,11,$136.72,3.65,$164.39,$107.28,53.23,$174.09
STX,Seagate Technology,0.086,3,$965.00,5.90,$816.81,$191.74,326.00,$1144.18
ALLY,Ally Financial Inc.,0.085,4,$45.95,4.78,$41.90,$35.43,18.26,$46.96
TOST,Toast Inc.,0.085,2,$27.82,6.98,$33.37,$22.26,49.91,$42.15
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$30.45,$26.97,12.90,$48.61
CEG,Constellation Energy Corp.,0.085,2,$248.37,3.97,$264.81,$228.28,16.00,$410.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$103.02,$81.39,26.58,$134.38
RTX,RTX Corp.,0.084,7,$189.73,3.49,$194.78,$153.36,27.01,$226.41
