Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
ASH,Ashland Global Holdings Inc.,0.256,2,$65.89,17.47,$69.26,$45.04,53.77,$77.80
GM,General Motors,0.255,7,$77.08,11.46,$82.04,$53.87,52.29,$91.66
LEN,Lennar Corp.,0.255,4,$90.49,11.82,$76.60,$76.07,0.70,$131.68
BKNG,Booking Holdings Inc.,0.252,6,$178.24,8.46,$168.52,$149.40,12.80,$222.95
RPRX,Royalty Pharma plc,0.250,3,$56.07,8.82,$58.37,$33.97,71.83,$64.38
VRT,Vertiv Holdings Co.,0.250,3,$334.82,20.37,$249.58,$133.71,86.66,$379.76
NFLX,Netflix Inc.,0.248,11,$71.40,5.41,$71.92,$65.08,10.51,$124.86
CNI,Canadian Natl Railway Co.,0.247,6,$119.24,17.95,$119.23,$88.62,34.54,$130.84
DHR,Danaher Corp.,0.245,12,$190.48,7.64,$210.61,$160.60,31.14,$241.78
BAC,Bank of America Corp.,0.244,15,$56.98,9.20,$57.75,$45.64,26.53,$64.89
BDX,Becton Dickinson,0.238,7,$151.33,9.93,$180.56,$124.46,45.07,$191.94
QSR,Restaurant Brands International,0.238,3,$72.51,9.62,$72.82,$60.61,20.15,$81.88
GRBK,Green Brick Partners,0.237,2,$80.04,19.39,$66.55,$60.44,10.11,$83.18
CRM,Salesforce.com,0.235,10,$156.66,8.33,$237.50,$146.06,62.60,$267.80
AZN,AstraZeneca PLC,0.233,3,$187.18,19.03,$166.52,$90.90,83.19,$209.12
KKR,KKR & Co. L.P.,0.231,7,$91.78,8.95,$99.02,$82.35,20.24,$151.00
WFC,Wells Fargo,0.225,14,$82.64,3.11,$86.14,$72.36,19.04,$96.18
YETI,YETI Holdings Inc.,0.224,2,$49.56,18.33,$42.47,$31.66,34.14,$53.99
SGOV,Ishares 0 3 Month Treasury B,0.220,4,$100.67,10.59,$100.59,$96.92,3.79,$100.59
CACC,Credit Acceptance Corp.,0.220,2,$636.74,18.01,$573.03,$401.90,42.58,$668.86
RACE,Ferrari NV,0.216,4,$370.77,7.71,$407.45,$308.95,31.88,$498.75
PM,Philip Morris Intl.,0.212,10,$180.91,9.18,$189.06,$138.43,36.57,$207.76
SOLV,Solventum Corp,0.210,4,$77.15,15.02,$89.04,$62.38,42.74,$94.16
WBD,Warner Bros. Discovery Inc.,0.209,5,$26.66,11.68,$27.90,$17.08,63.35,$30.00
LAD,Lithia Motors Inc.,0.207,6,$290.49,13.20,$316.36,$238.86,32.45,$438.67
TXN,Texas Instruments,0.206,14,$298.07,3.93,$264.42,$150.20,76.05,$332.33
OMF,OneMain Holdings,0.200,4,$60.97,10.08,$60.52,$44.20,36.92,$68.16
EGO,Eldorado Gold Corp.,0.197,1,,16.18,$42.73,$24.30,75.84,$50.88
CPNG,Coupang Inc.,0.196,8,$17.37,6.89,$14.38,$14.25,0.91,$34.08
TKO,TKO Group Holdings Inc.,0.196,1,,16.07,$188.64,$173.25,8.88,$224.23
IFF,International Flavors & Fragrances Inc.,0.194,5,$79.22,5.43,$82.79,$58.13,42.42,$89.32
OXY,Occidental Petroleum,0.192,4,$48.57,7.02,$58.94,$38.26,54.05,$66.83
AON,Aon Plc,0.191,10,$331.69,4.91,$296.66,$293.96,0.92,$381.47
FWONK,Liberty Media Corp Formula One Series C,0.191,3,$95.14,7.73,$94.81,$80.15,18.29,$109.36
GXO,Gxo Logistics Inc.,0.189,1,,15.46,$45.80,$44.99,1.80,$66.85
EPD,Enterprise Products Partners LP,0.188,6,$36.76,13.46,$38.89,$28.18,38.01,$39.69
APTV,Aptiv PLC,0.187,2,$61.38,14.51,$43.44,$42.99,1.05,$78.49
AER,AerCap Holdings N.V.,0.185,3,$145.78,7.16,$141.61,$117.73,20.28,$158.38
ALC,Alcon Inc.,0.185,2,$67.33,15.19,$65.28,$61.84,5.56,$87.22
PEP,PepsiCo Inc.,0.184,12,$135.40,5.27,$129.95,$129.95,0.00,$166.41
MU,Micron Technology Inc.,0.184,5,$1154.29,15.06,$1009.04,$154.40,553.52,$1254.81
CMCSA,Comcast Corp.,0.183,14,$24.55,3.15,$22.79,$21.28,7.10,$32.04
LLY,Eli Lilly & Co.,0.183,7,$1199.42,6.89,$1154.66,$707.59,63.18,$1292.65
KO,Coca Cola Co.,0.182,9,$81.27,10.86,$88.09,$63.66,38.38,$91.94
BLK,BlackRock Inc.,0.181,6,$961.57,9.93,$1066.16,$907.59,17.47,$1194.41
DASH,DoorDash Inc.,0.181,4,$184.53,7.46,$193.69,$143.30,35.16,$285.50
PVH,PVH Corp.,0.179,4,$74.26,9.92,$72.95,$59.55,22.50,$100.69
HGV,Hilton Grand Vacations Inc.,0.177,2,$52.37,14.48,$35.74,$35.61,0.37,$55.40
SIRI,SiriusXM Holdings Inc,0.175,5,$29.54,5.59,$27.17,$19.15,41.88,$32.37
ICE,Intercontinental Exchange Inc.,0.174,6,$123.11,4.90,$155.38,$121.39,28.00,$174.25
BAYRY,Bayer Ag Sponsored ADR,0.172,1,,14.12,$14.05,$7.46,88.34,$15.23
ACN,Accenture,0.170,12,$124.44,4.86,$181.44,$116.75,55.41,$285.21
BAX,Baxter International Inc.,0.170,7,$21.32,4.09,$22.85,$15.72,45.36,$29.99
CCL,Carnival Corp.,0.170,2,$28.57,12.78,$21.93,$21.93,0.00,$33.49
TOL,Toll Brothers,0.169,4,$164.75,10.71,$132.87,$122.93,8.09,$167.75
TRMD,Torm Plc,0.169,2,$25.79,13.87,$38.05,$16.70,127.84,$38.45
OKTA,Okta Inc.,0.168,1,,13.80,$183.13,$62.66,192.26,$192.59
TSLA,Tesla Inc.,0.167,6,$420.60,7.44,$364.69,$297.38,22.63,$498.83
DG,Dollar General,0.167,5,$115.11,8.66,$123.06,$93.78,31.22,$156.68
IONS,Ionis Pharmaceuticals Inc.,0.167,1,,13.70,$44.82,$44.66,0.36,$86.74
ROP,Roper Technologies Inc.,0.165,4,$338.39,7.80,$374.22,$305.19,22.62,$517.59
ORCL,Oracle Corp.,0.164,14,$146.55,4.51,$148.44,$114.50,29.64,$325.79
APH,Amphenol Corp.,0.164,7,$88.16,8.29,$77.77,$58.92,31.99,$89.26
SPOT,Spotify Technology S.A.,0.163,7,$459.13,4.96,$512.15,$405.00,26.46,$745.00
KEX,Kirby Corp.,0.161,1,,13.22,$137.87,$79.52,73.38,$157.69
PG,Procter & Gamble,0.160,9,$146.64,4.38,$146.60,$134.62,8.90,$164.77
GIL,Gildan Activewear Inc.,0.160,1,,13.10,$46.55,$45.76,1.73,$72.73
AJG,Arthur J. Gallagher & Co.,0.159,6,$229.57,6.43,$240.04,$189.61,26.60,$309.90
XRAY,DENTSPLY SIRONA Inc.,0.159,3,$10.61,12.18,$9.53,$9.36,1.82,$14.76
PFE,Pfizer Inc.,0.158,10,$24.08,3.07,$27.51,$22.03,24.88,$29.21
USB,U.S. Bancorp,0.157,6,$60.41,5.56,$60.02,$43.76,37.16,$66.08
ADP,Automatic Data Processing Inc.,0.157,6,$223.95,4.93,$271.58,$185.56,46.36,$286.17
VMC,Vulcan Materials,0.157,6,$295.01,5.62,$242.10,$241.34,0.31,$329.20
MDLN,Medline Inc Cl A,0.157,4,$39.44,6.28,$31.99,$31.63,1.14,$50.88
INTU,Intuit Inc.,0.156,8,$261.00,6.62,$302.27,$251.72,20.08,$697.25
SHW,Sherwin-Williams,0.155,7,$344.32,4.50,$320.43,$289.19,10.80,$375.09
NEM,Newmont Corp.,0.155,4,$93.40,6.25,$122.39,$75.34,62.45,$135.01
SGI,Somnigroup International Inc.,0.155,2,$78.40,8.30,$63.89,$60.08,6.34,$97.86
EXE,Expand Energy Corp.,0.154,1,,12.64,$87.64,$84.48,3.74,$124.43
HD,Home Depot,0.153,10,$352.68,5.61,$299.88,$284.85,5.28,$409.79
GEHC,GE HealthCare Technologies Inc.,0.153,8,$64.01,4.67,$64.28,$58.72,9.47,$89.64
EG,Everest Group Ltd,0.153,4,$357.23,11.28,$376.03,$295.27,27.35,$398.90
DE,Deere & Co.,0.152,7,$634.33,6.56,$681.00,$429.14,58.69,$705.88
CRH,CRH plc,0.152,5,$107.00,5.14,$86.23,$85.47,0.89,$130.09
UHAL.B,U Haul Holding Co Non Voting,0.152,4,$57.70,4.42,$56.37,$39.55,42.53,$66.84
ALK,Alaska Air Group,0.151,2,$52.20,10.58,$40.69,$33.03,23.19,$60.63
WAT,Waters Corp.,0.150,8,$375.04,6.25,$421.51,$282.77,49.06,$431.78
MSI,Motorola Solutions Inc.,0.148,8,$415.29,5.63,$457.99,$356.42,28.50,$493.57
TRU,TransUnion,0.148,3,$72.14,5.94,$71.98,$63.28,13.75,$93.63
INTC,Intel Corp.,0.147,7,$139.63,4.62,$107.34,$28.73,273.62,$142.35
JPM,JPMorgan Chase & Co.,0.146,15,$327.33,3.54,$348.17,$276.43,25.95,$366.50
HEI.A,HEICO Corp. CL A,0.146,4,$257.91,6.38,$220.07,$199.25,10.45,$279.52
UNP,Union Pacific,0.145,11,$272.00,5.95,$280.00,$211.08,32.65,$314.53
SW,Smurfit Westrock Plc,0.143,3,$46.26,7.56,$44.56,$31.79,40.17,$51.52
PPLI,People Inc.,0.143,3,$46.16,7.54,$36.15,$29.56,22.29,$48.32
FBIN,Fortune Brands Innovations Inc.,0.141,5,$54.90,4.83,$39.28,$31.92,23.06,$63.70
RBC,RBC Bearings Inc.,0.141,2,$644.06,10.70,$499.54,$364.50,37.05,$667.69
PGR,Progressive Corp.,0.140,7,$218.45,4.79,$213.25,$187.79,13.56,$239.38
OSK,Oshkosh Corp.,0.140,5,$153.48,6.69,$145.02,$115.83,25.20,$178.55
ET,Energy Transfer LP,0.140,4,$19.12,7.18,$21.16,$15.10,40.13,$21.84
SN,Sharkninja Inc,0.139,5,$152.27,10.67,$166.58,$83.12,100.41,$194.54
SYK,Stryker Corp.,0.139,4,$314.84,6.72,$275.87,$267.00,3.32,$389.48
KOF,Coca-Cola FEMSA S A CV,0.138,3,$106.25,9.34,$110.87,$76.77,44.42,$117.09
EQT,EQT Corp.,0.137,3,$53.17,6.19,$50.03,$47.79,4.69,$67.84
LRCX,Lam Research,0.136,7,$433.33,5.72,$283.24,$124.31,127.85,$438.50
BA,Boeing Co.,0.136,6,$216.47,3.38,$199.06,$176.77,12.61,$254.35
JNJ,Johnson & Johnson,0.135,12,$253.97,3.96,$271.63,$169.51,60.24,$281.07
DB,Deutsche Bank AG,0.135,4,$33.86,10.80,$37.93,$27.13,39.81,$41.62
MAT,Mattel Inc.,0.135,2,$13.88,8.92,$13.29,$12.73,4.40,$22.48
BLDR,Builders FirstSource Inc.,0.134,6,$89.48,5.60,$58.20,$56.92,2.25,$131.62
UAA,Under Armour Inc.,0.134,1,,10.98,$4.92,$4.13,19.13,$8.15
TEL,TE Connectivity plc,0.133,8,$201.61,3.93,$204.88,$189.53,8.10,$250.61
QCOM,QUALCOMM Inc.,0.133,7,$184.79,3.66,$178.66,$120.88,47.80,$257.56
SLB,Schlumberger Ltd.,0.132,8,$46.49,4.36,$50.80,$30.88,64.51,$60.15
DHI,D.R. Horton,0.132,4,$162.88,6.59,$138.50,$130.96,5.76,$174.13
BFAM,Bright Horizons Family Solutions Inc.,0.132,2,$70.88,8.28,$65.78,$57.63,14.14,$112.41
CB,Chubb Limited,0.131,6,$340.74,4.79,$341.49,$262.07,30.30,$364.81
PHM,PulteGroup Inc.,0.131,3,$137.21,8.64,$117.12,$108.02,8.42,$143.57
FISV,Fiserv Inc.,0.130,9,$49.05,2.79,$47.61,$47.04,1.21,$135.32
CBRE,CBRE Group,0.130,7,$134.69,3.67,$139.31,$121.69,14.48,$174.27
RYN,Rayonier Inc.,0.129,1,,10.54,$20.19,$19.01,6.21,$24.53
AIIR,Air Holdings Ltd,0.129,1,,10.61,$7.47,$5.29,41.21,$13.37
TSN,Tyson Foods,0.128,6,$57.25,3.11,$53.05,$48.84,8.62,$68.27
NCLH,Norwegian Cruise Line Hlgs Ltd.,0.128,3,$21.11,4.23,$14.14,$14.14,0.00,$26.09
FLG,Flagstar Financial Inc.,0.127,2,$14.94,9.62,$12.53,$10.54,18.88,$15.43
GEV,Ge Vernova Inc,0.126,10,$1174.86,3.91,$940.52,$529.18,77.73,$1195.94
TDS,Telephone & Data Systems,0.125,2,$37.01,5.17,$36.35,$31.48,15.47,$49.02
HHH,Howard Hughes Holdings Inc.,0.125,1,,10.23,$60.48,$60.25,0.38,$91.07
SE,Sea Ltd,0.124,8,$95.83,5.02,$101.80,$77.05,32.12,$195.48
TDW,Tidewater Inc.,0.124,3,$66.63,9.95,$86.27,$46.65,84.93,$101.58
ZS,Zscaler Inc.,0.124,1,,10.18,$198.17,$114.63,72.88,$336.99
NOW,ServiceNow Inc.,0.123,6,$99.28,4.59,$136.71,$81.24,68.28,$194.73
CI,Cigna Group,0.122,7,$275.68,2.67,$277.28,$234.20,18.39,$308.48
EFX,Equifax Inc.,0.121,9,$158.73,2.27,$159.30,$150.31,5.98,$263.78
FDX,FedEx Corp.,0.120,7,$313.13,3.18,$304.13,$176.88,71.94,$342.73
APD,Air Products & Chemicals,0.118,7,$293.18,3.96,$284.87,$224.64,26.81,$314.87
CSGP,CoStar Group Inc.,0.118,4,$28.32,6.49,$29.22,$25.89,12.86,$89.80
EWBC,East West Bancorp,0.118,1,,9.68,$126.41,$90.34,39.93,$137.47
URI,United Rentals,0.116,6,$1132.89,5.14,$1010.83,$698.94,44.62,$1177.15
ABNB,Airbnb Inc.,0.116,5,$143.10,3.59,$166.88,$110.81,50.60,$193.45
RYAN,Ryan Specialty Holdings Inc,0.116,2,$37.76,9.09,$40.33,$29.07,38.73,$58.44
MRK,Merck & Co.,0.115,10,$128.49,4.43,$146.54,$75.37,94.43,$156.00
MRSH,Marsh,0.115,6,$166.67,3.98,$174.82,$155.72,12.27,$204.56
TECH,Bio-Techne Corp.,0.115,5,$70.65,3.68,$72.40,$43.07,68.10,$72.58
ACHC,Acadia Healthcare Co.,0.114,2,$29.53,6.00,$28.22,$11.43,146.89,$35.83
EVH,Evolent Health Inc.,0.114,1,,9.34,$3.64,$2.10,73.33,$9.63
GPC,Genuine Parts,0.110,6,$117.98,6.13,$128.05,$89.11,43.70,$147.43
IDXX,IDEXX Laboratories,0.110,6,$526.44,3.93,$512.75,$500.61,2.43,$769.98
REGN,Regeneron Pharmaceuticals,0.110,3,$623.54,4.95,$788.18,$538.24,46.44,$859.34
VTRS,Viatris Inc.,0.110,3,$15.88,5.13,$17.00,$9.10,86.81,$18.25
NU,Nu Holdings Ltd,0.108,5,$13.36,4.29,$13.70,$11.20,22.32,$18.98
NBR,Nabors Industries Ltd.,0.108,1,,8.85,$84.91,$36.62,131.87,$112.90
FRPT,Freshpet Inc.,0.108,1,,8.87,$61.37,$46.45,32.12,$86.00
ZBH,Zimmer Biomet Holdings,0.107,7,$86.09,3.36,$95.64,$78.91,21.20,$106.03
DECK,Deckers Outdoor,0.107,2,$99.29,7.52,$78.42,$77.37,1.36,$122.29
LIN,Linde plc,0.106,7,$518.94,4.94,$460.63,$384.00,19.96,$546.40
CFRHF,Compagnie Financiere Richemont SA,0.106,1,,8.67,$215.10,$158.90,35.37,$247.85
MELI,Mercadolibre Inc.,0.105,7,$1697.39,5.10,$1805.89,$1495.00,20.80,$2548.50
DCH,Dauch Corp.,0.105,3,$5.42,3.97,$5.86,$4.92,19.11,$9.25
SYF,Synchrony Financial,0.105,3,$76.05,7.84,$75.01,$62.56,19.90,$87.67
CVX,Chevron Corp.,0.104,11,$165.76,4.67,$208.82,$142.51,46.53,$217.78
WTW,Willis Towers Watson plc,0.104,5,$261.37,3.44,$311.73,$239.74,30.03,$351.51
WEN,Wendy's Co.,0.104,4,$8.29,5.97,$6.77,$6.02,12.46,$9.51
DVN,Devon Energy Corp.,0.103,5,$41.32,4.49,$48.77,$30.69,58.91,$52.00
TFX,Teleflex,0.103,3,$126.76,4.91,$124.49,$99.39,25.25,$144.64
CGNX,Cognex Corp.,0.103,2,$72.42,7.60,$61.37,$34.45,78.14,$72.78
CPRT,Copart Inc.,0.102,6,$28.19,4.41,$29.22,$26.81,8.99,$47.00
AMD,Advanced Micro Devices,0.101,6,$580.91,5.12,$544.24,$149.85,263.19,$584.73
FCNCA,First Citizens Bancshares,0.101,3,$2080.78,5.32,$2112.55,$1617.01,30.65,$2294.10
VST,Vistra Corp.,0.101,3,$158.63,4.70,$141.65,$132.47,6.93,$218.91
CNX,CNX Resources Corp.,0.101,1,,8.25,$33.35,$29.22,14.13,$43.62
UPS,United Parcel Service,0.100,7,$107.50,2.95,$99.16,$76.95,28.86,$116.86
MDT,Medtronic plc,0.100,7,$78.23,2.76,$92.46,$72.65,27.27,$103.76
BCC,Boise Cascade Company,0.100,3,$77.63,7.47,$75.18,$64.38,16.78,$91.16
ABM,ABM Industries,0.099,5,$44.24,7.10,$49.26,$36.45,35.14,$51.29
ORLY,O'Reilly Automotive,0.099,4,$92.09,3.90,$84.84,$82.59,2.72,$108.72
CNQ,Canadian Natural Resources,0.098,3,$39.50,8.04,$49.67,$28.47,74.46,$51.85
ABG,Asbury Automotive Group Inc.,0.098,2,$201.08,7.91,$180.66,$172.01,5.03,$258.75
EWY,iShares MSCI South Korea ETF,0.097,2,$201.90,6.55,$180.93,$76.55,136.36,$220.89
CR,Crane Co,0.097,2,$223.07,7.82,$196.97,$159.16,23.76,$230.22
BMY,Bristol-Myers Squibb,0.096,8,$57.62,2.88,$62.44,$41.13,51.81,$68.64
MGM,MGM Resorts International,0.096,4,$47.81,4.91,$37.71,$29.19,29.19,$51.59
MLM,Martin Marietta,0.096,3,$576.70,4.56,$493.72,$489.43,0.88,$707.94
GPN,Global Payments Inc.,0.095,4,$72.56,2.49,$84.95,$60.75,39.84,$95.61
AEM,Agnico-Eagle Mines Ltd.,0.094,3,$155.15,6.22,$199.43,$134.08,48.74,$254.05
APG,APi Group Corp.,0.094,3,$42.35,5.00,$37.36,$33.40,11.86,$49.99
URBN,Urban Outfitters Inc.,0.094,1,,7.72,$75.66,$59.54,27.07,$85.43
AU,AngloGold Ashanti Ltd.,0.093,3,$80.90,6.81,$101.78,$59.78,70.26,$124.69
NOMD,Nomad Foods Ltd,0.093,1,,7.61,$10.71,$8.86,20.88,$12.99
HKHHF,Heineken Holding NV,0.093,1,,7.61,$77.60,$64.00,21.25,$84.80
AVTR,Avantor Inc.,0.091,5,$9.90,2.82,$15.50,$7.27,113.20,$16.05
KLAC,KLA Corp.,0.091,3,$301.71,5.78,$174.01,$97.57,78.34,$307.03
MAR,Marriott Int'l.,0.090,4,$370.59,7.02,$337.20,$254.64,32.42,$410.15
MEDP,Medpace Holdings Inc.,0.090,4,$529.59,4.52,$610.01,$373.00,63.54,$677.90
HUM,Humana Inc.,0.090,2,$397.22,5.13,$383.19,$161.90,136.68,$428.88
HUT,Hut 8 Corp,0.090,2,$115.44,4.07,$95.28,$31.67,200.85,$140.80
ARES,Ares Management LP,0.090,2,$111.31,6.45,$125.71,$92.59,35.77,$179.43
GTX,Garrett Motion Inc.,0.090,2,$36.23,7.28,$26.29,$12.09,117.45,$36.14
GWRE,Guidewire Software Inc.,0.089,1,,7.27,$143.22,$102.30,40.00,$255.89
BNY,Bank of New York Mellon Corp.,0.088,10,$144.61,2.21,$153.20,$101.34,51.17,$165.84
KMX,CarMax Inc.,0.088,5,$52.89,3.50,$56.73,$30.26,87.48,$65.28
ECL,Ecolab Inc.,0.088,4,$278.61,4.22,$270.06,$241.85,11.66,$306.79
Q,Qnity Electronics Inc.,0.088,3,$163.31,7.23,$120.48,$72.62,65.90,$177.16
SHOP,Shopify Inc.,0.088,3,$114.18,4.50,$127.78,$94.00,35.94,$182.19
DLTR,Dollar Tree Inc.,0.088,1,,7.25,$113.43,$84.71,33.90,$142.40
YNDX,Yandex N.V.,0.088,1,,7.19,$20.00,$14.09,41.94,$20.36
BL,BlackLine Inc.,0.088,1,,7.19,$28.01,$24.70,13.40,$59.57
GNRC,Generac Holdings Inc.,0.087,6,$292.81,2.91,$205.52,$134.80,52.46,$296.44
JEF,Jefferies Financial Group Inc.,0.087,4,$49.98,3.44,$47.43,$35.00,35.51,$68.96
FLR,Fluor Corp.,0.087,2,$52.39,6.24,$54.37,$39.33,38.24,$58.35
RUSHA,Rush Enterprises Inc.,0.087,2,$48.65,7.03,$48.51,$30.09,61.22,$55.58
XOM,ExxonMobil Holdings Corp.,0.086,11,$136.72,3.65,$162.16,$107.28,51.16,$174.09
STX,Seagate Technology,0.086,3,$965.00,5.90,$855.86,$207.94,311.59,$1144.18
ALLY,Ally Financial Inc.,0.085,4,$45.95,4.78,$40.00,$35.43,12.90,$46.96
TOST,Toast Inc.,0.085,2,$27.82,6.98,$29.78,$22.26,33.78,$42.15
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$32.47,$26.97,20.39,$48.61
CEG,Constellation Energy Corp.,0.085,2,$248.37,3.97,$257.19,$228.28,12.66,$410.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$102.54,$81.39,25.99,$134.38
RTX,RTX Corp.,0.084,7,$189.73,3.49,$192.96,$153.36,25.82,$226.41
