Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
SUNB,Sunbelt Rentals Holdings Inc,0.464,12,$75.05,10.59,$73.59,$60.16,22.32,$85.44
ELV,Elevance Health Inc.,0.457,12,$386.73,9.11,$410.95,$270.87,51.71,$434.35
SNX,SYNNEX Corp.,0.456,4,$267.34,26.38,$266.16,$141.15,88.57,$295.89
CROX,Crocs Inc.,0.443,6,$120.64,27.20,$122.24,$73.21,66.97,$141.28
DIS,Walt Disney Co.,0.432,20,$96.25,9.55,$102.67,$91.48,12.23,$115.42
LULU,Lululemon Athletica Inc.,0.403,4,$176.58,32.35,$98.06,$95.35,2.84,$225.98
CVS,CVS Health Corp.,0.396,10,$103.45,10.63,$88.84,$68.48,29.73,$110.00
EQH,Equitable Holdings Inc.,0.395,5,$43.88,30.38,$53.95,$34.72,55.39,$55.06
SLM,SLM Corp.,0.387,3,$27.27,24.16,$25.10,$17.46,43.76,$30.52
JHG-OLD,Janus Henderson Group,0.385,1,,31.53,$51.98,$37.96,36.93,$53.76
RIG,Transocean Ltd.,0.373,2,$4.89,30.53,$5.64,$3.03,86.14,$7.66
AVGO,Broadcom Inc.,0.368,13,$377.75,10.61,$357.61,$289.50,23.53,$494.22
ICLR,ICON plc,0.358,6,$173.71,11.94,$164.11,$66.57,146.52,$203.91
FERG,Ferguson Enterprises Inc.,0.339,11,$237.33,6.88,$214.43,$212.82,0.76,$268.59
SCHW,Charles Schwab Corp.,0.338,11,$92.27,6.56,$105.25,$83.72,25.72,$114.53
ADI,Analog Devices,0.319,11,$397.17,7.97,$375.72,$220.71,70.23,$444.56
AMR,Alpha Metallurgical Resources Inc.,0.318,1,,26.11,$174.22,$133.64,30.37,$253.82
MKL,Markel Group Inc.,0.309,5,$1953.01,10.89,$1776.33,$1719.41,3.31,$2207.59
UNH,United Health Group Inc.,0.302,17,$415.63,6.05,$376.90,$252.95,49.00,$458.79
TMO,Thermo Fisher Scientific,0.301,11,$501.36,9.81,$651.45,$434.50,49.93,$663.57
KHC,Kraft Heinz Co.,0.299,9,$23.61,12.80,$24.43,$20.34,20.11,$27.65
PYPL,PayPal Holdings Inc.,0.294,8,$43.18,10.61,$52.41,$38.12,37.49,$78.34
RKT,Rocket Companies Inc.,0.290,5,$15.75,11.65,$12.29,$12.17,0.99,$24.36
CVI,CVR Energy Inc.,0.289,1,,23.73,$53.69,$19.50,175.33,$54.64
VFC,V.F. Corp.,0.287,2,$16.68,23.36,$12.79,$12.46,2.65,$22.00
BABA,Alibaba Group Holdings,0.281,9,$95.98,16.92,$113.24,$91.99,23.10,$190.92
CAT,Caterpillar Inc.,0.275,6,$1064.90,19.65,$808.99,$455.48,77.61,$1071.47
CNH,CNH Industrial NV,0.271,5,$11.23,17.11,$13.45,$8.91,50.95,$14.46
WM,Waste Management Inc.,0.267,3,$222.88,17.30,$211.10,$190.92,10.57,$246.06
ORLA-OLD,Orla Mining Ltd,0.264,3,$9.73,21.55,$9.45,$8.43,12.10,$21.95
CP,Canadian Pacific Kansas City,0.261,7,$86.65,7.44,$87.48,$67.98,28.68,$96.90
LYV,Live Nation Inc.,0.257,8,$183.11,7.69,$167.12,$125.34,33.33,$189.25
APP,Applovin Corp.,0.257,4,$515.25,14.50,$308.06,$297.50,3.55,$745.61
ASH,Ashland Global Holdings Inc.,0.256,2,$65.89,17.47,$69.06,$45.04,53.33,$77.80
GM,General Motors,0.255,7,$77.08,11.46,$82.20,$53.87,52.59,$91.66
LEN,Lennar Corp.,0.255,4,$90.49,11.82,$76.43,$75.70,0.96,$131.68
BKNG,Booking Holdings Inc.,0.252,6,$178.24,8.46,$167.90,$149.40,12.38,$222.95
RPRX,Royalty Pharma plc,0.250,3,$56.07,8.82,$58.41,$33.97,71.95,$64.38
VRT,Vertiv Holdings Co.,0.250,3,$334.82,20.37,$249.39,$133.71,86.52,$379.76
NFLX,Netflix Inc.,0.248,11,$71.40,5.41,$71.79,$65.08,10.31,$124.86
CNI,Canadian Natl Railway Co.,0.247,6,$119.24,17.95,$118.95,$88.62,34.22,$130.84
DHR,Danaher Corp.,0.245,12,$190.48,7.64,$211.81,$160.60,31.89,$241.78
BAC,Bank of America Corp.,0.244,15,$56.98,9.20,$57.73,$45.64,26.49,$64.89
BDX,Becton Dickinson,0.238,7,$151.33,9.93,$180.94,$124.46,45.38,$191.94
QSR,Restaurant Brands International,0.238,3,$72.51,9.62,$72.88,$60.11,21.24,$81.15
GRBK,Green Brick Partners,0.237,2,$80.04,19.39,$66.21,$60.44,9.55,$83.18
CRM,Salesforce.com,0.235,10,$156.66,8.33,$237.92,$146.06,62.89,$267.80
AZN,AstraZeneca PLC,0.233,3,$187.18,19.03,$166.08,$90.90,82.71,$209.12
KKR,KKR & Co. L.P.,0.231,7,$91.78,8.95,$98.81,$82.35,19.99,$151.00
WFC,Wells Fargo,0.225,14,$82.64,3.11,$86.12,$72.36,19.02,$96.18
YETI,YETI Holdings Inc.,0.224,2,$49.56,18.33,$42.21,$31.66,33.32,$53.99
SGOV,Ishares 0 3 Month Treasury B,0.220,4,$100.67,10.59,$100.59,$96.96,3.74,$100.59
CACC,Credit Acceptance Corp.,0.220,2,$636.74,18.01,$578.29,$401.90,43.89,$668.86
RACE,Ferrari NV,0.216,4,$370.77,7.71,$406.69,$308.95,31.64,$498.75
PM,Philip Morris Intl.,0.212,10,$180.91,9.18,$188.62,$138.43,36.26,$207.76
SOLV,Solventum Corp,0.210,4,$77.15,15.02,$88.84,$62.38,42.42,$94.16
WBD,Warner Bros. Discovery Inc.,0.209,5,$26.66,11.68,$27.80,$17.08,62.76,$30.00
LAD,Lithia Motors Inc.,0.207,6,$290.49,13.20,$316.27,$238.86,32.41,$438.67
TXN,Texas Instruments,0.206,14,$298.07,3.93,$266.64,$150.20,77.52,$332.33
OMF,OneMain Holdings,0.200,4,$60.97,10.08,$60.81,$44.20,37.58,$68.16
EGO,Eldorado Gold Corp.,0.197,1,,16.18,$43.22,$24.30,77.86,$50.88
CPNG,Coupang Inc.,0.196,8,$17.37,6.89,$14.29,$14.15,0.99,$33.58
TKO,TKO Group Holdings Inc.,0.196,1,,16.07,$189.26,$173.25,9.24,$224.23
IFF,International Flavors & Fragrances Inc.,0.194,5,$79.22,5.43,$82.96,$57.85,43.41,$88.89
OXY,Occidental Petroleum,0.192,4,$48.57,7.02,$58.84,$38.26,53.79,$66.83
AON,Aon Plc,0.191,10,$331.69,4.91,$295.64,$293.00,0.90,$381.47
FWONK,Liberty Media Corp Formula One Series C,0.191,3,$95.14,7.73,$94.54,$80.15,17.95,$109.36
GXO,Gxo Logistics Inc.,0.189,1,,15.46,$45.92,$44.99,2.07,$66.85
EPD,Enterprise Products Partners LP,0.188,6,$36.76,13.46,$38.89,$28.18,38.01,$39.69
APTV,Aptiv PLC,0.187,2,$61.38,14.51,$43.59,$42.99,1.40,$78.49
AER,AerCap Holdings N.V.,0.185,3,$145.78,7.16,$141.64,$117.73,20.31,$158.38
ALC,Alcon Inc.,0.185,2,$67.33,15.19,$65.04,$61.84,5.17,$87.22
PEP,PepsiCo Inc.,0.184,12,$135.40,5.27,$129.75,$129.55,0.15,$166.41
MU,Micron Technology Inc.,0.184,5,$1154.29,15.06,$1015.80,$154.40,557.90,$1254.81
CMCSA,Comcast Corp.,0.183,14,$24.55,3.15,$22.74,$21.28,6.86,$32.04
LLY,Eli Lilly & Co.,0.183,7,$1199.42,6.89,$1152.93,$707.59,62.94,$1292.65
KO,Coca Cola Co.,0.182,9,$81.27,10.86,$88.25,$63.66,38.63,$91.94
BLK,BlackRock Inc.,0.181,6,$961.57,9.93,$1069.78,$907.59,17.87,$1194.41
DASH,DoorDash Inc.,0.181,4,$184.53,7.46,$192.94,$143.30,34.64,$285.50
PVH,PVH Corp.,0.179,4,$74.26,9.92,$73.35,$59.55,23.17,$100.69
HGV,Hilton Grand Vacations Inc.,0.177,2,$52.37,14.48,$35.59,$35.49,0.28,$55.40
SIRI,SiriusXM Holdings Inc,0.175,5,$29.54,5.59,$27.31,$19.15,42.61,$32.37
ICE,Intercontinental Exchange Inc.,0.174,6,$123.11,4.90,$155.47,$121.39,28.07,$174.25
BAYRY,Bayer Ag Sponsored ADR,0.172,1,,14.12,$14.13,$7.46,89.41,$15.23
ACN,Accenture,0.170,12,$124.44,4.86,$181.29,$116.75,55.28,$285.21
BAX,Baxter International Inc.,0.170,7,$21.32,4.09,$22.80,$15.72,45.04,$29.99
CCL,Carnival Corp.,0.170,2,$28.57,12.78,$21.84,$21.81,0.14,$33.49
TOL,Toll Brothers,0.169,4,$164.75,10.71,$133.06,$122.93,8.24,$167.75
TRMD,Torm Plc,0.169,2,$25.79,13.87,$38.23,$16.70,128.92,$38.73
OKTA,Okta Inc.,0.168,1,,13.80,$182.37,$62.66,191.05,$192.59
TSLA,Tesla Inc.,0.167,6,$420.60,7.44,$364.27,$297.38,22.49,$498.83
DG,Dollar General,0.167,5,$115.11,8.66,$122.41,$93.78,30.53,$156.68
IONS,Ionis Pharmaceuticals Inc.,0.167,1,,13.70,$44.44,$44.27,0.38,$86.74
ROP,Roper Technologies Inc.,0.165,4,$338.39,7.80,$372.74,$305.19,22.13,$517.59
ORCL,Oracle Corp.,0.164,14,$146.55,4.51,$147.61,$114.50,28.92,$325.79
APH,Amphenol Corp.,0.164,7,$88.16,8.29,$77.55,$58.92,31.62,$89.26
SPOT,Spotify Technology S.A.,0.163,7,$459.13,4.96,$509.45,$405.00,25.79,$740.20
KEX,Kirby Corp.,0.161,1,,13.22,$138.35,$79.52,73.98,$157.69
PG,Procter & Gamble,0.160,9,$146.64,4.38,$146.39,$134.62,8.74,$164.77
GIL,Gildan Activewear Inc.,0.160,1,,13.10,$46.87,$45.52,2.97,$72.73
AJG,Arthur J. Gallagher & Co.,0.159,6,$229.57,6.43,$239.48,$189.61,26.30,$309.90
XRAY,DENTSPLY SIRONA Inc.,0.159,3,$10.61,12.18,$9.54,$9.36,1.92,$14.76
PFE,Pfizer Inc.,0.158,10,$24.08,3.07,$27.66,$22.03,25.56,$29.21
USB,U.S. Bancorp,0.157,6,$60.41,5.56,$60.06,$43.76,37.25,$66.08
ADP,Automatic Data Processing Inc.,0.157,6,$223.95,4.93,$271.22,$185.56,46.16,$286.17
VMC,Vulcan Materials,0.157,6,$295.01,5.62,$240.83,$240.69,0.06,$329.20
MDLN,Medline Inc Cl A,0.157,4,$39.44,6.28,$31.64,$31.49,0.48,$50.88
INTU,Intuit Inc.,0.156,8,$261.00,6.62,$303.19,$251.72,20.45,$697.25
SHW,Sherwin-Williams,0.155,7,$344.32,4.50,$320.73,$289.19,10.91,$375.09
NEM,Newmont Corp.,0.155,4,$93.40,6.25,$123.41,$75.34,63.80,$135.01
SGI,Somnigroup International Inc.,0.155,2,$78.40,8.30,$63.36,$60.08,5.46,$97.86
EXE,Expand Energy Corp.,0.154,1,,12.64,$87.49,$84.48,3.56,$124.43
HD,Home Depot,0.153,10,$352.68,5.61,$299.98,$284.85,5.31,$407.05
GEHC,GE HealthCare Technologies Inc.,0.153,8,$64.01,4.67,$64.13,$58.72,9.21,$89.64
EG,Everest Group Ltd,0.153,4,$357.23,11.28,$374.85,$295.27,26.95,$398.90
DE,Deere & Co.,0.152,7,$634.33,6.56,$683.99,$429.14,59.39,$705.88
CRH,CRH plc,0.152,5,$107.00,5.14,$86.15,$85.47,0.80,$130.09
UHAL.B,U Haul Holding Co Non Voting,0.152,4,$57.70,4.42,$56.68,$39.55,43.31,$66.84
ALK,Alaska Air Group,0.151,2,$52.20,10.58,$40.54,$33.03,22.74,$60.63
WAT,Waters Corp.,0.150,8,$375.04,6.25,$421.63,$282.77,49.11,$431.78
MSI,Motorola Solutions Inc.,0.148,8,$415.29,5.63,$458.67,$356.42,28.69,$493.57
TRU,TransUnion,0.148,3,$72.14,5.94,$72.43,$63.28,14.46,$93.63
INTC,Intel Corp.,0.147,7,$139.63,4.62,$108.60,$28.73,278.00,$142.35
JPM,JPMorgan Chase & Co.,0.146,15,$327.33,3.54,$349.67,$276.43,26.49,$366.50
HEI.A,HEICO Corp. CL A,0.146,4,$257.91,6.38,$221.90,$199.25,11.37,$279.52
UNP,Union Pacific,0.145,11,$272.00,5.95,$279.37,$211.08,32.35,$314.53
SW,Smurfit Westrock Plc,0.143,3,$46.26,7.56,$44.33,$31.79,39.45,$51.52
PPLI,People Inc.,0.143,3,$46.16,7.54,$36.19,$29.56,22.43,$48.32
FBIN,Fortune Brands Innovations Inc.,0.141,5,$54.90,4.83,$39.40,$31.92,23.43,$63.70
RBC,RBC Bearings Inc.,0.141,2,$644.06,10.70,$501.01,$364.50,37.45,$667.69
PGR,Progressive Corp.,0.140,7,$218.45,4.79,$213.48,$187.79,13.68,$239.38
OSK,Oshkosh Corp.,0.140,5,$153.48,6.69,$146.61,$115.83,26.57,$178.55
ET,Energy Transfer LP,0.140,4,$19.12,7.18,$21.14,$15.10,40.00,$21.84
SN,Sharkninja Inc,0.139,5,$152.27,10.67,$165.75,$83.12,99.41,$194.54
SYK,Stryker Corp.,0.139,4,$314.84,6.72,$275.12,$267.00,3.04,$389.48
KOF,Coca-Cola FEMSA S A CV,0.138,3,$106.25,9.34,$110.12,$76.77,43.44,$117.09
EQT,EQT Corp.,0.137,3,$53.17,6.19,$50.00,$47.79,4.62,$67.84
LRCX,Lam Research,0.136,7,$433.33,5.72,$288.11,$124.31,131.77,$438.50
BA,Boeing Co.,0.136,6,$216.47,3.38,$198.20,$176.77,12.12,$254.35
JNJ,Johnson & Johnson,0.135,12,$253.97,3.96,$269.99,$169.51,59.28,$281.07
DB,Deutsche Bank AG,0.135,4,$33.86,10.80,$37.98,$27.13,39.99,$41.62
MAT,Mattel Inc.,0.135,2,$13.88,8.92,$13.26,$12.73,4.16,$22.48
BLDR,Builders FirstSource Inc.,0.134,6,$89.48,5.60,$58.12,$56.56,2.76,$131.50
UAA,Under Armour Inc.,0.134,1,,10.98,$4.88,$4.13,18.16,$8.15
TEL,TE Connectivity plc,0.133,8,$201.61,3.93,$205.42,$189.53,8.38,$250.61
QCOM,QUALCOMM Inc.,0.133,7,$184.79,3.66,$177.72,$120.88,47.02,$257.56
SLB,Schlumberger Ltd.,0.132,8,$46.49,4.36,$51.12,$30.88,65.54,$60.15
DHI,D.R. Horton,0.132,4,$162.88,6.59,$138.02,$130.96,5.39,$174.13
BFAM,Bright Horizons Family Solutions Inc.,0.132,2,$70.88,8.28,$65.67,$57.63,13.95,$111.39
CB,Chubb Limited,0.131,6,$340.74,4.79,$340.64,$262.07,29.98,$364.81
PHM,PulteGroup Inc.,0.131,3,$137.21,8.64,$117.26,$108.02,8.55,$143.57
FISV,Fiserv Inc.,0.130,9,$49.05,2.79,$47.19,$47.04,0.32,$133.37
CBRE,CBRE Group,0.130,7,$134.69,3.67,$139.50,$121.69,14.64,$174.27
RYN,Rayonier Inc.,0.129,1,,10.54,$20.14,$19.01,5.94,$24.53
AIIR,Air Holdings Ltd,0.129,1,,10.61,$7.44,$5.29,40.64,$13.37
TSN,Tyson Foods,0.128,6,$57.25,3.11,$52.77,$48.84,8.05,$68.27
NCLH,Norwegian Cruise Line Hlgs Ltd.,0.128,3,$21.11,4.23,$14.12,$14.07,0.36,$26.09
FLG,Flagstar Financial Inc.,0.127,2,$14.94,9.62,$12.55,$10.54,19.07,$15.43
GEV,Ge Vernova Inc,0.126,10,$1174.86,3.91,$940.33,$529.18,77.70,$1195.94
TDS,Telephone & Data Systems,0.125,2,$37.01,5.17,$35.90,$31.48,14.04,$49.02
HHH,Howard Hughes Holdings Inc.,0.125,1,,10.23,$60.22,$60.09,0.22,$91.07
SE,Sea Ltd,0.124,8,$95.83,5.02,$101.79,$77.05,32.11,$195.48
TDW,Tidewater Inc.,0.124,3,$66.63,9.95,$86.69,$46.65,85.83,$101.58
ZS,Zscaler Inc.,0.124,1,,10.18,$197.31,$114.63,72.13,$336.99
NOW,ServiceNow Inc.,0.123,6,$99.28,4.59,$135.47,$81.24,66.75,$194.73
CI,Cigna Group,0.122,7,$275.68,2.67,$275.28,$234.20,17.54,$308.48
EFX,Equifax Inc.,0.121,9,$158.73,2.27,$158.87,$150.31,5.69,$259.34
FDX,FedEx Corp.,0.120,7,$313.13,3.18,$303.65,$176.88,71.67,$342.73
APD,Air Products & Chemicals,0.118,7,$293.18,3.96,$284.18,$224.64,26.50,$314.87
CSGP,CoStar Group Inc.,0.118,4,$28.32,6.49,$29.09,$25.89,12.36,$89.80
EWBC,East West Bancorp,0.118,1,,9.68,$126.92,$90.34,40.49,$137.47
URI,United Rentals,0.116,6,$1132.89,5.14,$1013.91,$698.94,45.06,$1177.15
ABNB,Airbnb Inc.,0.116,5,$143.10,3.59,$166.22,$110.81,50.00,$193.45
RYAN,Ryan Specialty Holdings Inc,0.116,2,$37.76,9.09,$40.27,$29.07,38.53,$58.44
MRK,Merck & Co.,0.115,10,$128.49,4.43,$146.87,$75.37,94.87,$156.00
MRSH,Marsh,0.115,6,$166.67,3.98,$175.01,$155.72,12.39,$204.56
TECH,Bio-Techne Corp.,0.115,5,$70.65,3.68,$72.37,$43.07,68.03,$72.58
ACHC,Acadia Healthcare Co.,0.114,2,$29.53,6.00,$28.33,$11.43,147.86,$35.83
EVH,Evolent Health Inc.,0.114,1,,9.34,$3.69,$2.10,75.71,$9.63
GPC,Genuine Parts,0.110,6,$117.98,6.13,$128.08,$89.11,43.73,$147.43
IDXX,IDEXX Laboratories,0.110,6,$526.44,3.93,$511.65,$500.61,2.21,$769.98
REGN,Regeneron Pharmaceuticals,0.110,3,$623.54,4.95,$784.85,$538.24,45.82,$859.34
VTRS,Viatris Inc.,0.110,3,$15.88,5.13,$16.95,$9.10,86.26,$18.25
NU,Nu Holdings Ltd,0.108,5,$13.36,4.29,$13.65,$11.20,21.88,$18.98
NBR,Nabors Industries Ltd.,0.108,1,,8.85,$85.28,$36.62,132.88,$112.90
FRPT,Freshpet Inc.,0.108,1,,8.87,$61.44,$46.45,32.27,$86.00
ZBH,Zimmer Biomet Holdings,0.107,7,$86.09,3.36,$95.36,$78.91,20.85,$106.03
DECK,Deckers Outdoor,0.107,2,$99.29,7.52,$78.43,$77.37,1.37,$122.29
LIN,Linde plc,0.106,7,$518.94,4.94,$460.40,$384.00,19.90,$546.40
CFRHF,Compagnie Financiere Richemont SA,0.106,1,,8.67,$205.68,$158.90,29.44,$247.85
MELI,Mercadolibre Inc.,0.105,7,$1697.39,5.10,$1787.39,$1495.00,19.56,$2548.50
DCH,Dauch Corp.,0.105,3,$5.42,3.97,$5.89,$4.92,19.72,$9.25
SYF,Synchrony Financial,0.105,3,$76.05,7.84,$75.04,$62.56,19.95,$87.67
CVX,Chevron Corp.,0.104,11,$165.76,4.67,$209.51,$142.51,47.01,$217.78
WTW,Willis Towers Watson plc,0.104,5,$261.37,3.44,$309.98,$239.74,29.30,$351.51
WEN,Wendy's Co.,0.104,4,$8.29,5.97,$6.74,$6.02,11.96,$9.51
DVN,Devon Energy Corp.,0.103,5,$41.32,4.49,$48.61,$30.69,58.39,$52.00
TFX,Teleflex,0.103,3,$126.76,4.91,$124.52,$99.39,25.28,$144.64
CGNX,Cognex Corp.,0.103,2,$72.42,7.60,$61.56,$34.45,78.69,$72.78
CPRT,Copart Inc.,0.102,6,$28.19,4.41,$29.28,$26.81,9.21,$46.21
AMD,Advanced Micro Devices,0.101,6,$580.91,5.12,$559.82,$154.78,261.69,$584.73
FCNCA,First Citizens Bancshares,0.101,3,$2080.78,5.32,$2111.89,$1617.01,30.60,$2294.10
VST,Vistra Corp.,0.101,3,$158.63,4.70,$140.67,$132.47,6.19,$218.91
CNX,CNX Resources Corp.,0.101,1,,8.25,$32.89,$29.22,12.56,$43.62
UPS,United Parcel Service,0.100,7,$107.50,2.95,$99.06,$76.95,28.73,$116.86
MDT,Medtronic plc,0.100,7,$78.23,2.76,$92.13,$72.65,26.81,$103.76
BCC,Boise Cascade Company,0.100,3,$77.63,7.47,$75.69,$64.38,17.57,$91.16
ABM,ABM Industries,0.099,5,$44.24,7.10,$49.77,$36.45,36.54,$51.29
ORLY,O'Reilly Automotive,0.099,4,$92.09,3.90,$84.71,$82.59,2.57,$108.72
CNQ,Canadian Natural Resources,0.098,3,$39.50,8.04,$49.64,$28.47,74.36,$51.85
ABG,Asbury Automotive Group Inc.,0.098,2,$201.08,7.91,$183.06,$172.01,6.42,$258.75
EWY,iShares MSCI South Korea ETF,0.097,2,$201.90,6.55,$181.31,$76.55,136.85,$220.89
CR,Crane Co,0.097,2,$223.07,7.82,$197.62,$159.16,24.16,$230.22
BMY,Bristol-Myers Squibb,0.096,8,$57.62,2.88,$63.06,$41.13,53.32,$68.64
MGM,MGM Resorts International,0.096,4,$47.81,4.91,$37.81,$29.19,29.53,$51.59
MLM,Martin Marietta,0.096,3,$576.70,4.56,$490.64,$488.74,0.39,$707.94
GPN,Global Payments Inc.,0.095,4,$72.56,2.49,$85.06,$60.75,40.02,$95.61
AEM,Agnico-Eagle Mines Ltd.,0.094,3,$155.15,6.22,$199.49,$134.08,48.78,$254.05
APG,APi Group Corp.,0.094,3,$42.35,5.00,$37.39,$33.40,11.95,$49.99
URBN,Urban Outfitters Inc.,0.094,1,,7.72,$75.01,$59.54,25.98,$85.43
AU,AngloGold Ashanti Ltd.,0.093,3,$80.90,6.81,$103.29,$59.78,72.78,$124.69
NOMD,Nomad Foods Ltd,0.093,1,,7.61,$10.66,$8.86,20.32,$12.99
HKHHF,Heineken Holding NV,0.093,1,,7.61,$77.60,$64.00,21.25,$84.80
AVTR,Avantor Inc.,0.091,5,$9.90,2.82,$15.52,$7.27,113.48,$16.05
KLAC,KLA Corp.,0.091,3,$301.71,5.78,$176.99,$97.57,81.40,$307.03
MAR,Marriott Int'l.,0.090,4,$370.59,7.02,$338.92,$254.64,33.10,$410.15
MEDP,Medpace Holdings Inc.,0.090,4,$529.59,4.52,$612.33,$373.00,64.16,$677.90
HUM,Humana Inc.,0.090,2,$397.22,5.13,$386.22,$161.90,138.55,$428.88
ARES,Ares Management LP,0.090,2,$111.31,6.45,$123.80,$92.59,33.71,$179.43
HUT,Hut 8 Corp,0.090,2,$115.44,4.07,$98.74,$31.67,211.78,$140.80
GTX,Garrett Motion Inc.,0.090,2,$36.23,7.28,$26.27,$12.09,117.29,$36.14
GWRE,Guidewire Software Inc.,0.089,1,,7.27,$144.29,$102.30,41.05,$255.89
BNY,Bank of New York Mellon Corp.,0.088,10,$144.61,2.21,$153.79,$101.34,51.76,$165.84
KMX,CarMax Inc.,0.088,5,$52.89,3.50,$57.21,$30.26,89.06,$65.28
ECL,Ecolab Inc.,0.088,4,$278.61,4.22,$269.46,$241.85,11.42,$306.79
Q,Qnity Electronics Inc.,0.088,3,$163.31,7.23,$120.05,$72.62,65.31,$177.16
SHOP,Shopify Inc.,0.088,3,$114.18,4.50,$128.50,$94.00,36.70,$182.19
DLTR,Dollar Tree Inc.,0.088,1,,7.25,$111.96,$84.71,32.17,$142.40
YNDX,Yandex N.V.,0.088,1,,7.19,$20.00,$14.09,41.94,$20.36
BL,BlackLine Inc.,0.088,1,,7.19,$28.14,$24.70,13.93,$59.57
GNRC,Generac Holdings Inc.,0.087,6,$292.81,2.91,$207.44,$134.80,53.89,$296.44
JEF,Jefferies Financial Group Inc.,0.087,4,$49.98,3.44,$47.90,$35.00,36.86,$68.96
FLR,Fluor Corp.,0.087,2,$52.39,6.24,$54.90,$39.33,39.59,$58.35
RUSHA,Rush Enterprises Inc.,0.087,2,$48.65,7.03,$48.92,$30.09,62.58,$55.58
XOM,ExxonMobil Holdings Corp.,0.086,11,$136.72,3.65,$163.54,$107.28,52.44,$174.09
STX,Seagate Technology,0.086,3,$965.00,5.90,$858.79,$207.94,313.00,$1144.18
ALLY,Ally Financial Inc.,0.085,4,$45.95,4.78,$40.00,$35.43,12.90,$46.96
TOST,Toast Inc.,0.085,2,$27.82,6.98,$29.74,$22.26,33.60,$42.15
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$32.79,$26.97,21.58,$48.61
CEG,Constellation Energy Corp.,0.085,2,$248.37,3.97,$254.71,$228.28,11.58,$410.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$102.61,$81.39,26.07,$134.38
RTX,RTX Corp.,0.084,7,$189.73,3.49,$194.00,$153.36,26.50,$226.41
