Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$107.25,$80.82,32.70,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$14.51,$13.18,10.09,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$70.24,$41.73,68.32,$71.45
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$58.79,$37.08,58.55,$85.98
GTN,Gray Television Inc.,0.083,1,,6.80,$5.22,$3.55,47.04,$6.30
GSK,GSK plc,0.082,6,$53.07,3.51,$49.52,$37.31,32.73,$60.12
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$357.82,$152.85,134.10,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$140.76,$99.14,41.98,$152.03
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$375.00,$259.83,44.33,$375.71
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$39.01,$27.68,40.93,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$544.59,$227.57,139.31,$625.99
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$111.68,$64.42,73.36,$129.88
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$236.66,$154.50,53.18,$251.36
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$209.83,$131.52,59.54,$219.72
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$36.77,$17.33,112.18,$37.39
RHI,Robert Half International,0.079,2,$30.70,5.93,$43.22,$21.36,102.34,$44.47
MCK,McKesson Corp.,0.079,2,$860.77,6.19,$869.00,$664.79,30.72,$997.90
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$103.14,$77.56,32.98,$118.98
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$264.02,$190.12,38.87,$370.86
LYB,LyondellBasell Industries,0.078,3,$69.94,3.97,$63.76,$39.52,61.34,$83.07
MANU,Manchester United plc,0.078,3,$22.93,2.41,$24.19,$14.59,65.80,$24.45
COP,ConocoPhillips,0.077,7,$103.96,2.10,$126.78,$83.51,51.81,$134.87
CME,CME Group,0.077,7,$220.83,2.52,$269.80,$218.31,23.59,$319.84
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$41.88,$31.47,33.08,$55.19
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$73.79,$70.98,3.96,$157.46
AMGN,Amgen,0.076,4,$362.12,3.21,$415.21,$264.02,57.26,$421.79
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$243.75,$148.05,64.64,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$153.64,$101.75,51.00,$157.06
RGLD,Royal Gold Inc.,0.075,2,$251.91,5.89,$230.68,$165.09,39.73,$304.97
NSRGY,Nestle,0.075,1,,6.11,$99.65,$84.97,17.28,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$209.41,$176.62,18.57,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$569.13,$495.54,14.85,$642.47
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$63.61,$50.34,26.36,$66.65
OLN,Olin Corp.,0.074,4,$19.82,4.83,$19.10,$17.73,7.73,$30.25
NYT,New York Times CL A,0.074,3,$69.98,4.55,$64.79,$53.65,20.76,$86.83
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.42,$10.86,14.36,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$89.35,$54.60,63.64,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$107.69,$76.05,41.60,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$61.62,$46.33,33.00,$64.56
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$28.93,$15.26,89.58,$37.33
VAL,Valaris plc,0.073,1,,5.99,$85.62,$43.53,96.69,$114.12
XOM,ExxonMobil Holdings Corp.,0.072,10,$140.19,3.65,$160.10,$103.36,54.90,$175.22
SEB,Seaboard Corp.,0.072,2,$5648.02,5.88,$4364.15,$3133.55,39.27,$5983.34
RUSHA,Rush Enterprises Inc.,0.072,2,$66.25,5.78,$82.23,$45.26,81.68,$83.61
OGN,Organon & Co.,0.072,1,,5.88,$13.72,$5.67,141.98,$13.72
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$161.76,$67.81,138.55,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$361.55,$202.38,78.65,$385.37
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$58.81,$53.14,10.67,$73.75
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$27.78,$16.96,63.80,$30.44
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$23.84,$15.45,54.30,$26.34
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$230.58,$154.62,49.13,$232.39
GLD,SPDR Gold Trust,0.070,6,$1293.02,2.50,$401.48,$305.19,31.55,$509.70
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$49.47,$42.32,16.90,$57.15
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$244.54,$132.00,85.26,$251.63
XYZ,Block Inc.,0.070,2,$76.00,4.26,$82.88,$48.21,71.91,$86.75
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$28.07,$18.77,49.55,$30.42
NOV,Nov Inc.,0.069,4,$18.55,1.98,$21.14,$11.80,79.15,$21.46
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$189.13,$149.32,26.66,$207.14
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$490.81,$109.70,347.41,$514.00
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$210.97,$125.43,68.20,$252.03
UAN,CVR Partners LP,0.069,1,,5.62,$123.50,$74.15,66.55,$128.59
MRP,Millrose Properties,0.068,2,$30.05,3.95,$30.33,$25.60,18.48,$32.54
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$10.55,$5.19,103.28,$12.63
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$6.97,$4.08,70.83,$10.14
UBS,UBS AG,0.066,4,$44.91,2.66,$53.63,$35.38,51.58,$55.15
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$11.90,$7.73,53.95,$16.70
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$33.23,$25.42,30.72,$42.07
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$12.20,$7.53,62.02,$14.16
OZK,Bank OZK,0.065,2,$52.09,3.22,$52.49,$41.16,27.53,$53.18
PRI,Primerica Inc.,0.065,1,,5.36,$313.69,$228.06,37.55,$327.28
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$334.41,$263.58,26.87,$357.18
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$140.00,$39.20,257.14,$223.83
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$202.47,$131.14,54.39,$212.17
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$23.62,$19.04,24.05,$42.99
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.64,$10.70,18.13,$13.33
TRUP,Trupanion Inc.,0.064,1,,5.28,$30.60,$21.16,44.61,$49.91
SAP,SAP SE,0.063,7,$154.11,2.96,$207.97,$144.97,43.46,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$356.26,$236.73,50.49,$365.00
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$234.71,$180.63,29.94,$338.80
UA,Under Armour CL C,0.063,1,,5.18,$5.25,$3.95,32.91,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$28.42,$22.41,26.82,$31.11
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$370.67,$259.94,42.60,$399.03
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$362.74,$301.45,20.33,$451.28
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$141.03,$102.11,38.12,$153.35
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$15.89,$14.11,12.62,$30.28
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$46.20,$26.34,75.40,$50.89
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$14.83,$10.09,46.98,$18.79
LNC,Lincoln National,0.062,2,$35.35,5.04,$45.46,$31.40,44.78,$47.67
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$9.94,$4.98,99.60,$11.15
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$5.16,$3.78,36.51,$7.81
GPGI,GPGI Inc.,0.062,1,,5.09,$12.78,$11.22,13.90,$26.77
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$25.42,$21.17,20.08,$36.34
XPO,XPO Logistics,0.060,4,$205.29,4.84,$211.06,$121.48,73.74,$232.05
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$140.10,$92.99,50.66,$143.13
MET,MetLife Inc.,0.060,2,$84.61,2.76,$97.66,$66.41,47.06,$100.93
VZ,Verizon Communications,0.059,7,$42.42,1.76,$48.48,$36.55,32.64,$50.06
MS,Morgan Stanley,0.059,5,$209.04,3.54,$217.36,$137.90,57.62,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$86.19,$67.81,27.11,$98.03
LEA,Lear Corp.,0.059,3,$134.06,2.61,$124.95,$94.25,32.57,$150.00
WAB,WABTEC Corp.,0.059,3,$252.57,4.16,$299.02,$183.59,62.87,$306.64
OKE,ONEOK Inc.,0.059,2,$86.94,3.08,$94.99,$61.67,54.03,$95.05
AME,Ametek Inc.,0.059,2,$241.94,4.87,$254.79,$178.41,42.81,$261.16
DJCO,Daily Journal Corp.,0.059,1,,4.80,$603.33,$348.63,73.06,$674.75
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$1039.42,$691.63,50.29,$1153.99
BRCC,BRC Inc.,0.058,1,,4.79,$0.85,$0.60,41.67,$1.86
MP,MP Materials Corp.,0.058,1,,4.74,$58.74,$37.81,55.36,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$87.52,$57.50,52.21,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$457.57,$231.99,97.24,$500.57
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$213.99,$101.79,110.23,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$95.71,$43.52,119.92,$100.00
CHD,Church & Dwight,0.057,2,$96.88,4.58,$101.30,$80.29,26.17,$105.37
ALAB,Astera Labs Inc,0.057,1,,4.65,$321.61,$97.89,228.54,$499.48
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$95.94,$68.44,40.18,$114.68
PNC,PNC Financial Services,0.056,5,$245.81,3.78,$256.97,$172.82,48.69,$258.13
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$58.68,$42.07,39.48,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$165.99,$62.68,164.82,$271.78
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$47.59,$40.15,18.53,$57.69
OC,Owens Corning,0.055,3,$158.94,2.86,$154.67,$95.63,61.74,$159.88
CNDT,Conduent Inc.,0.055,1,,4.48,$1.52,$1.15,32.17,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$41.60,$22.91,81.58,$54.01
BX,Blackstone Group,0.054,4,$117.64,3.30,$143.93,$99.78,44.25,$182.67
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$46.69,$46.03,1.43,$65.29
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$27.31,$18.55,47.22,$39.01
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$108.86,$78.68,38.36,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$51.02,$38.34,33.07,$52.92
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$418.79,$106.03,294.97,$487.91
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$141.92,$111.01,27.84,$142.84
OMC,Omnicom Group,0.053,4,$72.83,2.53,$87.57,$64.98,34.76,$88.55
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$152.11,$130.42,16.63,$169.47
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$7.04,$3.42,105.85,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$82.99,$67.23,23.44,$90.56
MPLX,MPLX LP,0.052,2,$56.33,3.90,$59.48,$44.22,34.51,$60.16
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$85.44,$36.05,137.00,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$42.29,$33.67,25.60,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$272.83,$260.96,4.55,$337.56
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$4.99,$2.87,73.87,$5.08
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$26.92,$18.97,41.91,$29.25
DEO,Diageo ADR,0.050,8,$80.38,1.60,$95.44,$71.73,33.05,$112.30
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$40.73,$40.00,1.83,$78.02
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$249.46,$189.40,31.71,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$20.50,$18.88,8.58,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$114.11,$91.35,24.92,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$31.44,$24.43,28.69,$34.76
CRL,Charles River Labs,0.050,2,$226.79,3.41,$280.05,$144.26,94.13,$288.02
SEG,Seaport Entertainment Group,0.050,2,$22.34,3.40,$27.71,$17.74,56.20,$29.61
FTNT,Fortinet Inc.,0.050,1,,4.09,$160.01,$73.55,117.55,$172.09
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$309.93,$156.71,97.77,$326.03
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$34.47,$21.90,57.40,$34.81
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$10.47,$9.43,11.03,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$238.94,$155.87,53.29,$243.80
CE,Celanese Corp.,0.049,2,$63.95,3.65,$45.66,$35.07,30.20,$70.65
Z,Zillow Group Inc.,0.049,1,,4.00,$34.78,$29.23,18.99,$93.88
CHTR,Charter Communications,0.048,6,$142.21,1.95,$154.27,$111.55,38.30,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$570.22,$272.49,109.26,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$44.26,$28.88,53.25,$54.63
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.72,$4.27,57.38,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$31.28,$27.38,14.24,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.81,$198.68,$110.36,80.03,$249.85
MCHP,Microchip Technology,0.046,4,$66.67,3.45,$79.17,$47.57,66.43,$105.38
CNC,Centene Corp.,0.046,3,$64.19,2.71,$67.47,$27.76,143.05,$69.36
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$17.38,$8.14,113.51,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$201.97,$184.42,9.52,$244.38
CNA,CNA Financial Corp.,0.046,1,,3.77,$51.00,$40.72,25.25,$55.71
CG,Carlyle Group,0.045,4,$42.11,1.91,$49.28,$39.60,24.44,$68.43
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$171.39,$85.15,101.28,$184.40
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$13.98,$10.72,30.41,$23.49
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6307.93,$5501.01,14.67,$8618.28
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$126.16,$47.83,163.77,$166.86
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$5.36,$5.25,2.10,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$238.20,$98.44,141.97,$258.35
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$146.26,$85.75,70.57,$156.73
NRP,Natural Resource Partners,0.045,1,,3.69,$104.56,$95.51,9.48,$127.10
BGC,BGC Group Inc.,0.045,1,,3.72,$11.20,$8.21,36.42,$12.89
HSY,Hershey Co.,0.044,5,$175.44,2.08,$184.22,$156.70,17.56,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$325.83,$84.35,286.28,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$190.89,$88.00,116.92,$207.00
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$81.50,$61.40,32.74,$89.82
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$108.92,$69.88,55.87,$111.42
NMIH,NMI Holdings,0.044,2,$37.53,3.62,$45.71,$34.84,31.20,$46.74
PGEN,Precigen Inc.,0.044,1,,3.61,$6.10,$2.51,143.03,$7.32
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$82.48,$64.33,28.21,$85.34
PSX,Phillips 66,0.043,6,$169.05,2.96,$233.61,$118.20,97.64,$236.14
LBRDK,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$36.33,$26.25,38.40,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$20.18,$13.14,53.58,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$15.75,$12.26,28.47,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$113.40,$53.34,112.60,$114.12
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$78.35,$42.10,86.10,$100.00
SA,Seabridge Gold Inc.,0.043,1,,3.52,$33.52,$15.98,109.76,$40.06
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$36.20,$11.54,213.69,$37.00
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$407.17,$191.33,112.81,$438.93
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$374.37,$214.97,74.15,$392.91
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$42.77,$38.04,12.43,$53.62
TMHC-OLD,Taylor Morrison Home Corp.,0.042,3,$62.23,2.43,$72.46,$54.15,33.81,$72.50
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$32.02,$15.88,101.64,$33.41
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$61.41,$44.08,39.31,$67.81
NRG,NRG Energy Inc.,0.042,1,,3.44,$126.24,$112.50,12.21,$188.71
FRDM,Freedom 100 Emeging Mrkt ETF,0.042,1,,3.41,$68.41,$40.19,70.22,$76.55
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$122.11,$98.41,24.08,$132.17
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$120.16,$81.09,48.18,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$41.90,$33.32,25.75,$51.32
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$110.36,$94.30,17.03,$119.81
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$23.76,$14.77,60.87,$29.77
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$18.79,$11.65,61.29,$22.36
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$125.34,$84.64,48.09,$138.77
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$193.78,$155.55,24.58,$213.18
IDT,IDT Corp. CL B,0.040,1,,3.24,$66.55,$45.54,46.14,$68.82
PTEN,Patterson-UTI Energy Inc.,0.040,1,,3.25,$11.37,$4.93,130.63,$12.96
STZ,Constellation Brands,0.039,4,$139.09,1.58,$139.18,$123.82,12.41,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$426.54,$256.46,66.32,$431.75
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$69.62,$51.48,35.24,$88.05
STT,State Street Corp.,0.038,5,$169.60,1.93,$191.74,$102.75,86.61,$192.51
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$45.89,$34.58,32.71,$61.89
IBP,Installed Building Products,0.038,2,$229.84,3.07,$240.23,$192.75,24.63,$345.54
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$17.84,$14.15,26.08,$19.04
MBI,MBIA Inc.,0.038,2,$6.10,2.15,$5.17,$4.84,6.82,$8.26
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$91.60,$72.30,26.69,$96.29
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$576.48,$263.45,118.82,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$5.16,$4.60,12.17,$6.64
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$608.68,$425.00,43.22,$687.50
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$318.13,$242.59,31.14,$325.58
AEP,American Electric Power,0.037,3,$136.81,1.72,$125.60,$102.52,22.51,$139.52
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.84,$234.21,$172.08,36.11,$284.60
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.78,$118.27,$77.32,52.96,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$181.31,$122.00,48.61,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$38.23,$33.88,12.84,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$19.58,$12.94,51.31,$20.11
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$62.78,$49.67,26.39,$76.49
ONON,On Holding AG,0.036,4,$35.42,2.88,$32.22,$30.11,7.01,$51.08
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$86.10,$65.96,30.53,$120.79
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$328.92,$118.30,178.04,$341.95
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$148.11,$135.39,9.40,$170.14
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$168.00,$39.15,329.12,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$182.20,$150.00,21.47,$204.82
CPAY,Corpay Inc.,0.036,1,,2.99,$417.60,$252.84,65.16,$425.95
TPG,Tpg Inc,0.036,1,,2.92,$53.03,$36.07,47.02,$67.83
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$115.27,$94.85,21.53,$135.16
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$75.38,$53.37,41.24,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$70.54,$53.69,31.38,$97.36
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$28.90,$22.81,26.70,$30.87
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$106.29,$91.42,16.27,$131.42
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$166.83,$100.99,65.19,$175.77
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$324.82,$262.75,23.62,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$286.76,$146.95,95.14,$306.67
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$275.79,$141.11,95.44,$289.68
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$77.46,$61.36,26.24,$107.38
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$22.00,$19.53,12.65,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$713.61,$575.06,24.09,$716.39
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$23.17,$19.23,20.49,$32.13
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$44.98,$38.04,18.24,$78.99
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$171.01,$133.83,27.78,$260.02
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$313.06,$300.66,4.12,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.55,$133.28,$80.68,65.20,$138.75
MIDD,Middleby Corp.,0.034,1,,2.82,$117.91,$88.87,32.68,$148.55
CMPR,Cimpress plc,0.034,1,,2.77,$94.46,$56.34,67.66,$106.58
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$218.98,$160.81,36.17,$386.34
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$108.64,$87.06,24.79,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.05,$24.56,$20.60,19.22,$27.28
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$218.47,$199.40,9.56,$289.87
WPM,Wheaton Precious Metals Corp.,0.033,2,$112.32,2.67,$134.21,$90.36,48.53,$165.25
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$11.40,$8.69,31.19,$22.69
FER,Ferrovial Se,0.033,1,,2.72,$64.13,$52.14,23.00,$74.07
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$379.19,$287.20,32.03,$484.06
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$22.00,$14.20,54.93,$22.71
ATS,Ats Corp,0.033,1,,2.67,$20.31,$19.14,6.11,$35.82
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.15,$404.68,$353.99,14.32,$554.58
BSX,Boston Scientific,0.032,5,$42.68,2.29,$51.83,$42.20,22.82,$109.50
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$181.67,$155.52,16.81,$273.70
WMB,Williams Cos.,0.032,3,$74.34,2.57,$75.20,$54.10,39.00,$79.49
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$846.45,$488.30,73.35,$927.15
CSX,CSX Corp.,0.032,3,$46.87,2.15,$50.16,$31.48,59.34,$53.60
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$505.75,$374.17,35.17,$546.17
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$178.09,$119.27,49.32,$282.95
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$321.98,$201.34,59.92,$335.94
LII,Lennox International,0.032,1,,2.60,$422.01,$411.41,2.58,$610.08
GGG,Graco Inc.,0.032,1,,2.63,$81.94,$72.23,13.44,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$7.40,$5.88,25.85,$9.47
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$148.30,$116.69,27.09,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$85.36,$78.02,9.41,$134.56
MAS,Masco Corp.,0.031,3,$81.37,1.33,$74.33,$57.76,28.69,$83.64
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.84,$7.94,11.34,$26.00
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$386.36,$230.45,67.65,$413.25
A,Agilent Technologies,0.031,2,$132.83,2.53,$148.53,$108.14,37.35,$159.31
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$246.95,$187.63,31.62,$265.94
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$42.92,$37.42,14.70,$69.73
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$13.65,$11.45,19.21,$17.27
RLI,RLI Corp.,0.031,2,$59.07,1.48,$63.77,$45.27,40.87,$66.91
WFRD,Weatherford International plc,0.031,1,,2.51,$94.79,$54.04,75.41,$112.79
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$1.93,$0.93,107.53,$6.98
