Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
DIS,Walt Disney Co.,0.432,20,$96.25,9.55,$107.34,$91.48,17.34,$118.07
LULU,Lululemon Athletica Inc.,0.403,4,$176.58,32.35,$121.77,$104.44,16.59,$225.98
CVS,CVS Health Corp.,0.396,10,$103.45,10.63,$97.04,$67.46,43.85,$110.00
EQH,Equitable Holdings Inc.,0.395,5,$43.88,30.38,$53.22,$34.72,53.28,$53.71
SLM,SLM Corp.,0.387,3,$27.27,24.16,$26.51,$17.55,51.05,$31.48
JHG-OLD,Janus Henderson Group,0.385,1,,31.53,$51.98,$37.96,36.93,$53.76
RIG,Transocean Ltd.,0.373,2,$4.89,30.53,$6.07,$2.93,107.17,$7.66
AVGO,Broadcom Inc.,0.368,13,$377.75,10.61,$357.49,$289.50,23.49,$494.22
ICLR,ICON plc,0.358,6,$173.71,11.94,$162.57,$66.57,144.21,$203.91
FERG,Ferguson Enterprises Inc.,0.339,11,$237.33,6.88,$221.93,$203.74,8.93,$268.59
SCHW,Charles Schwab Corp.,0.338,11,$92.27,6.56,$110.58,$83.72,32.08,$114.53
ADI,Analog Devices,0.319,11,$397.17,7.97,$354.64,$220.71,60.68,$444.56
AMR,Alpha Metallurgical Resources Inc.,0.318,1,,26.11,$213.43,$133.64,59.71,$253.82
MKL,Markel Group Inc.,0.309,5,$1953.01,10.89,$1848.41,$1719.41,7.50,$2207.59
UNH,United Health Group Inc.,0.302,17,$415.63,6.05,$400.04,$254.51,57.18,$461.62
TMO,Thermo Fisher Scientific,0.301,11,$501.36,9.81,$615.32,$434.83,41.51,$647.00
KHC,Kraft Heinz Co.,0.299,9,$23.61,12.80,$25.37,$20.66,22.80,$28.09
PYPL,PayPal Holdings Inc.,0.294,8,$43.18,10.61,$56.59,$38.22,48.06,$78.53
RKT,Rocket Companies Inc.,0.290,5,$15.75,11.65,$14.27,$12.17,17.26,$24.36
CVI,CVR Energy Inc.,0.289,1,,23.73,$42.96,$19.50,120.31,$44.33
VFC,V.F. Corp.,0.287,2,$16.68,23.36,$13.02,$12.81,1.64,$22.15
BABA,Alibaba Group Holdings,0.281,9,$95.98,16.92,$111.88,$91.99,21.62,$190.92
CAT,Caterpillar Inc.,0.275,6,$1064.90,19.65,$793.89,$407.70,94.72,$1071.47
CNH,CNH Industrial NV,0.271,5,$11.23,17.11,$13.65,$8.91,53.20,$13.89
WM,Waste Management Inc.,0.267,3,$222.88,17.30,$220.90,$191.77,15.19,$247.15
ORLA-OLD,Orla Mining Ltd,0.264,3,$9.73,21.55,$9.45,$8.43,12.10,$21.95
CP,Canadian Pacific Kansas City,0.261,7,$86.65,7.44,$91.40,$67.98,34.45,$96.90
LYV,Live Nation Inc.,0.257,8,$183.11,7.69,$177.73,$125.34,41.80,$189.25
APP,Applovin Corp.,0.257,4,$515.25,14.50,$313.54,$297.50,5.39,$745.61
ASH,Ashland Global Holdings Inc.,0.256,2,$65.89,17.47,$72.85,$45.04,61.75,$77.80
GM,General Motors,0.255,7,$77.08,11.46,$87.01,$53.98,61.19,$91.85
LEN,Lennar Corp.,0.255,4,$90.49,11.82,$84.34,$79.83,5.65,$141.39
BKNG,Booking Holdings Inc.,0.252,6,$178.24,8.46,$195.83,$149.76,30.76,$224.59
RPRX,Royalty Pharma plc,0.250,3,$56.07,8.82,$63.67,$33.43,90.46,$63.67
VRT,Vertiv Holdings Co.,0.250,3,$334.82,20.37,$267.90,$118.57,125.94,$379.86
NFLX,Netflix Inc.,0.248,11,$71.40,5.41,$82.70,$65.08,27.07,$126.71
CNI,Canadian Natl Railway Co.,0.247,6,$119.24,17.95,$123.22,$89.10,38.29,$131.55
DHR,Danaher Corp.,0.245,12,$190.48,7.64,$210.55,$160.60,31.10,$241.78
BAC,Bank of America Corp.,0.244,15,$56.98,9.20,$63.15,$45.88,37.64,$65.23
BDX,Becton Dickinson,0.238,7,$151.33,9.93,$187.62,$125.19,49.87,$193.07
QSR,Restaurant Brands International,0.238,3,$72.51,9.62,$80.22,$59.14,35.64,$81.88
GRBK,Green Brick Partners,0.237,2,$80.04,19.39,$70.66,$60.44,16.91,$83.18
CRM,Salesforce.com,0.235,10,$156.66,8.33,$265.57,$146.32,81.50,$267.75
AZN,AstraZeneca PLC,0.233,3,$187.18,19.03,$164.65,$90.90,81.13,$209.12
KKR,KKR & Co. L.P.,0.231,7,$91.78,8.95,$109.72,$82.35,33.24,$151.00
WFC,Wells Fargo,0.225,14,$82.64,3.11,$89.03,$72.36,23.04,$96.18
YETI,YETI Holdings Inc.,0.224,2,$49.56,18.33,$41.34,$31.66,30.57,$53.99
SGOV,Ishares 0 3 Month Treasury B,0.220,4,$100.67,10.59,$100.43,$96.75,3.80,$100.43
CACC,Credit Acceptance Corp.,0.220,2,$636.74,18.01,$602.23,$401.90,49.85,$668.86
RACE,Ferrari NV,0.216,4,$370.77,7.71,$417.54,$308.95,35.15,$498.75
PM,Philip Morris Intl.,0.212,10,$180.91,9.18,$187.47,$138.43,35.43,$207.76
SOLV,Solventum Corp,0.210,4,$77.15,15.02,$92.45,$62.38,48.20,$94.16
WBD,Warner Bros. Discovery Inc.,0.209,5,$26.66,11.68,$28.37,$11.45,147.77,$30.00
LAD,Lithia Motors Inc.,0.207,6,$290.49,13.20,$377.76,$238.86,58.15,$438.67
TXN,Texas Instruments,0.206,14,$298.07,3.93,$252.98,$150.20,68.43,$332.33
OMF,OneMain Holdings,0.200,4,$60.97,10.08,$64.56,$44.20,46.06,$68.16
EGO,Eldorado Gold Corp.,0.197,1,,16.18,$43.74,$24.30,80.00,$50.88
CPNG,Coupang Inc.,0.196,8,$17.37,6.89,$15.58,$14.92,4.42,$34.08
TKO,TKO Group Holdings Inc.,0.196,1,,16.07,$189.18,$173.96,8.75,$225.15
IFF,International Flavors & Fragrances Inc.,0.194,5,$79.22,5.43,$86.37,$58.13,48.58,$89.32
OXY,Occidental Petroleum,0.192,4,$48.57,7.02,$60.82,$38.44,58.22,$67.14
AON,Aon Plc,0.191,10,$331.69,4.91,$327.60,$303.10,8.08,$381.47
FWONK,Liberty Media Corp Formula One Series C,0.191,3,$95.14,7.73,$96.85,$80.15,20.84,$109.36
GXO,Gxo Logistics Inc.,0.189,1,,15.46,$47.07,$45.00,4.60,$66.85
EPD,Enterprise Products Partners LP,0.188,6,$36.76,13.46,$39.35,$28.18,39.64,$39.58
APTV,Aptiv PLC,0.187,2,$61.38,14.51,$46.29,$44.52,3.98,$78.49
AER,AerCap Holdings N.V.,0.185,3,$145.78,7.16,$146.58,$117.73,24.51,$158.38
ALC,Alcon Inc.,0.185,2,$67.33,15.19,$72.05,$61.84,16.51,$87.22
PEP,PepsiCo Inc.,0.184,12,$135.40,5.27,$140.27,$133.40,5.15,$168.19
MU,Micron Technology Inc.,0.184,5,$1154.29,15.06,$949.50,$117.11,710.78,$1254.81
CMCSA,Comcast Corp.,0.183,14,$24.55,3.15,$26.66,$21.28,25.28,$32.04
LLY,Eli Lilly & Co.,0.183,7,$1199.42,6.89,$1158.22,$707.59,63.69,$1292.65
KO,Coca Cola Co.,0.182,9,$81.27,10.86,$89.13,$64.04,39.18,$92.49
BLK,BlackRock Inc.,0.181,6,$961.57,9.93,$1122.89,$912.25,23.09,$1200.54
DASH,DoorDash Inc.,0.181,4,$184.53,7.46,$222.34,$143.30,55.16,$285.50
PVH,PVH Corp.,0.179,4,$74.26,9.92,$72.77,$59.55,22.20,$100.69
HGV,Hilton Grand Vacations Inc.,0.177,2,$52.37,14.48,$41.99,$36.79,14.13,$55.40
SIRI,SiriusXM Holdings Inc,0.175,5,$29.54,5.59,$29.91,$19.15,56.19,$32.37
ICE,Intercontinental Exchange Inc.,0.174,6,$123.11,4.90,$163.89,$121.79,34.57,$174.83
BAYRY,Bayer Ag Sponsored ADR,0.172,1,,14.12,$14.12,$7.46,89.28,$15.23
ACN,Accenture,0.170,12,$124.44,4.86,$194.33,$116.75,66.45,$285.21
BAX,Baxter International Inc.,0.170,7,$21.32,4.09,$25.46,$15.72,61.96,$29.99
CCL,Carnival Corp.,0.170,2,$28.57,12.78,$23.45,$23.08,1.60,$33.49
TOL,Toll Brothers,0.169,4,$164.75,10.71,$141.92,$122.93,15.45,$167.75
TRMD,Torm Plc,0.169,2,$25.79,13.87,$34.16,$17.91,90.73,$34.50
OKTA,Okta Inc.,0.168,1,,13.80,$168.07,$62.66,168.23,$174.85
TSLA,Tesla Inc.,0.167,6,$420.60,7.44,$380.80,$297.38,28.05,$498.83
DG,Dollar General,0.167,5,$115.11,8.66,$130.94,$93.78,39.62,$156.68
IONS,Ionis Pharmaceuticals Inc.,0.167,1,,13.70,$57.66,$50.01,15.30,$86.74
ROP,Roper Technologies Inc.,0.165,4,$338.39,7.80,$421.25,$305.19,38.03,$525.38
ORCL,Oracle Corp.,0.164,14,$146.55,4.51,$155.94,$114.50,36.19,$341.82
APH,Amphenol Corp.,0.164,7,$88.16,8.29,$81.37,$80.13,1.55,$178.52
SPOT,Spotify Technology S.A.,0.163,7,$459.13,4.96,$561.76,$405.00,38.71,$745.00
KEX,Kirby Corp.,0.161,1,,13.22,$142.67,$79.52,79.41,$157.69
PG,Procter & Gamble,0.160,9,$146.64,4.38,$147.35,$134.62,9.46,$164.77
GIL,Gildan Activewear Inc.,0.160,1,,13.10,$53.42,$46.35,15.25,$72.73
AJG,Arthur J. Gallagher & Co.,0.159,6,$229.57,6.43,$267.27,$190.12,40.58,$310.73
XRAY,DENTSPLY SIRONA Inc.,0.159,3,$10.61,12.18,$11.37,$9.41,20.83,$14.76
PFE,Pfizer Inc.,0.158,10,$24.08,3.07,$28.80,$22.03,30.73,$29.09
USB,U.S. Bancorp,0.157,6,$60.41,5.56,$63.51,$43.76,45.13,$66.08
ADP,Automatic Data Processing Inc.,0.157,6,$223.95,4.93,$283.23,$186.74,51.67,$294.50
VMC,Vulcan Materials,0.157,6,$295.01,5.62,$260.56,$251.38,3.65,$329.20
MDLN,Medline Inc Cl A,0.157,4,$39.44,6.28,$36.80,$32.49,13.27,$50.88
INTU,Intuit Inc.,0.156,8,$261.00,6.62,$346.72,$251.72,37.74,$697.25
SHW,Sherwin-Williams,0.155,7,$344.32,4.50,$332.19,$289.19,14.87,$375.09
NEM,Newmont Corp.,0.155,4,$93.40,6.25,$130.11,$72.91,78.45,$135.29
SGI,Somnigroup International Inc.,0.155,2,$78.40,8.30,$69.59,$60.08,15.83,$97.86
EXE,Expand Energy Corp.,0.154,1,,12.64,$99.51,$84.48,17.79,$124.43
HD,Home Depot,0.153,10,$352.68,5.61,$318.09,$286.95,10.85,$418.06
GEHC,GE HealthCare Technologies Inc.,0.153,8,$64.01,4.67,$69.68,$58.72,18.66,$89.64
EG,Everest Group Ltd,0.153,4,$357.23,11.28,$386.16,$296.87,30.08,$401.07
DE,Deere & Co.,0.152,7,$634.33,6.56,$686.44,$429.14,59.96,$701.00
CRH,CRH plc,0.152,5,$107.00,5.14,$92.18,$90.21,2.18,$130.09
UHAL.B,U Haul Holding Co Non Voting,0.152,4,$57.70,4.42,$59.07,$39.58,49.24,$66.90
ALK,Alaska Air Group,0.151,2,$52.20,10.58,$41.27,$33.03,24.95,$65.88
WAT,Waters Corp.,0.150,8,$375.04,6.25,$414.00,$282.77,46.41,$426.22
MSI,Motorola Solutions Inc.,0.148,8,$415.29,5.63,$471.50,$357.34,31.95,$494.85
TRU,TransUnion,0.148,3,$72.14,5.94,$84.71,$63.28,33.87,$94.90
INTC,Intel Corp.,0.147,7,$139.63,4.62,$91.04,$23.72,283.81,$142.35
JPM,JPMorgan Chase & Co.,0.146,15,$327.33,3.54,$362.21,$276.43,31.03,$366.50
HEI.A,HEICO Corp. CL A,0.146,4,$257.91,6.38,$238.68,$199.25,19.79,$279.52
UNP,Union Pacific,0.145,11,$272.00,5.95,$290.34,$206.49,40.61,$314.53
SW,Smurfit Westrock Plc,0.143,3,$46.26,7.56,$45.31,$31.79,42.53,$51.52
PPLI,People Inc.,0.143,3,$46.16,7.54,$38.96,$29.56,31.80,$48.32
FBIN,Fortune Brands Innovations Inc.,0.141,5,$54.90,4.83,$42.17,$31.92,32.11,$63.70
RBC,RBC Bearings Inc.,0.141,2,$644.06,10.70,$491.05,$364.50,34.72,$667.69
PGR,Progressive Corp.,0.140,7,$218.45,4.79,$223.97,$187.79,19.27,$239.38
OSK,Oshkosh Corp.,0.140,5,$153.48,6.69,$155.93,$115.83,34.62,$178.55
ET,Energy Transfer LP,0.140,4,$19.12,7.18,$21.49,$15.10,42.32,$21.77
SN,Sharkninja Inc,0.139,5,$152.27,10.67,$174.43,$83.12,109.85,$194.54
SYK,Stryker Corp.,0.139,4,$314.84,6.72,$309.25,$280.25,10.35,$392.86
KOF,Coca-Cola FEMSA S A CV,0.138,3,$106.25,9.34,$112.36,$76.77,46.36,$117.09
EQT,EQT Corp.,0.137,3,$53.17,6.19,$56.06,$47.79,17.30,$67.84
LRCX,Lam Research,0.136,7,$433.33,5.72,$290.14,$95.91,202.51,$438.50
BA,Boeing Co.,0.136,6,$216.47,3.38,$210.27,$176.77,18.95,$254.35
JNJ,Johnson & Johnson,0.135,12,$253.97,3.96,$278.52,$169.51,64.31,$281.07
DB,Deutsche Bank AG,0.135,4,$33.86,10.80,$41.44,$27.13,52.75,$41.44
MAT,Mattel Inc.,0.135,2,$13.88,8.92,$14.27,$12.73,12.10,$22.48
BLDR,Builders FirstSource Inc.,0.134,6,$89.48,5.60,$64.11,$62.31,2.89,$151.03
UAA,Under Armour Inc.,0.134,1,,10.98,$5.21,$4.13,26.15,$8.15
TEL,TE Connectivity plc,0.133,8,$201.61,3.93,$208.83,$189.53,10.18,$250.61
QCOM,QUALCOMM Inc.,0.133,7,$184.79,3.66,$169.50,$121.54,39.46,$258.96
SLB,Schlumberger Ltd.,0.132,8,$46.49,4.36,$57.42,$30.88,85.95,$60.15
DHI,D.R. Horton,0.132,4,$162.88,6.59,$143.92,$130.96,9.90,$182.36
BFAM,Bright Horizons Family Solutions Inc.,0.132,2,$70.88,8.28,$72.03,$57.63,24.99,$117.30
CB,Chubb Limited,0.131,6,$340.74,4.79,$348.59,$262.86,32.61,$365.91
PHM,PulteGroup Inc.,0.131,3,$137.21,8.64,$124.35,$108.26,14.86,$143.88
FISV,Fiserv Inc.,0.130,9,$49.05,2.79,$52.73,$47.04,12.10,$138.62
CBRE,CBRE Group,0.130,7,$134.69,3.67,$149.36,$121.69,22.74,$174.27
RYN,Rayonier Inc.,0.129,1,,10.54,$20.28,$19.25,5.35,$24.84
AIIR,Air Holdings Ltd,0.129,1,,10.61,$7.01,$5.29,32.51,$13.37
TSN,Tyson Foods,0.128,6,$57.25,3.11,$51.59,$48.84,5.63,$68.27
NCLH,Norwegian Cruise Line Hlgs Ltd.,0.128,3,$21.11,4.23,$15.50,$14.53,6.68,$27.18
FLG,Flagstar Financial Inc.,0.127,2,$14.94,9.62,$13.54,$10.55,28.34,$15.44
GEV,Ge Vernova Inc,0.126,10,$1174.86,3.91,$942.59,$529.18,78.12,$1195.94
TDS,Telephone & Data Systems,0.125,2,$37.01,5.17,$37.93,$31.51,20.37,$49.07
HHH,Howard Hughes Holdings Inc.,0.125,1,,10.23,$63.83,$61.01,4.62,$91.07
SE,Sea Ltd,0.124,8,$95.83,5.02,$114.05,$77.05,48.02,$199.30
TDW,Tidewater Inc.,0.124,3,$66.63,9.95,$94.83,$46.65,103.28,$101.58
ZS,Zscaler Inc.,0.124,1,,10.18,$178.83,$114.63,56.01,$336.99
NOW,ServiceNow Inc.,0.123,6,$99.28,4.59,$145.89,$81.24,79.58,$194.73
CI,Cigna Group,0.122,7,$275.68,2.67,$284.90,$235.50,20.98,$310.19
EFX,Equifax Inc.,0.121,9,$158.73,2.27,$189.13,$150.31,25.83,$268.77
FDX,FedEx Corp.,0.120,7,$313.13,3.18,$322.86,$173.85,85.71,$344.07
APD,Air Products & Chemicals,0.118,7,$293.18,3.96,$304.74,$224.64,35.66,$314.87
CSGP,CoStar Group Inc.,0.118,4,$28.32,6.49,$31.86,$25.89,23.06,$91.89
EWBC,East West Bancorp,0.118,1,,9.68,$130.55,$90.34,44.51,$137.47
URI,United Rentals,0.116,6,$1132.89,5.14,$992.65,$698.94,42.02,$1177.15
ABNB,Airbnb Inc.,0.116,5,$143.10,3.59,$185.25,$110.81,67.18,$193.45
RYAN,Ryan Specialty Holdings Inc,0.116,2,$37.76,9.09,$42.03,$29.07,44.58,$58.44
MRK,Merck & Co.,0.115,10,$128.49,4.43,$152.02,$75.81,100.53,$156.92
MRSH,Marsh,0.115,6,$166.67,3.98,$188.11,$155.72,20.80,$204.56
TECH,Bio-Techne Corp.,0.115,5,$70.65,3.68,$72.46,$43.07,68.24,$72.54
ACHC,Acadia Healthcare Co.,0.114,2,$29.53,6.00,$27.90,$11.43,144.09,$35.83
EVH,Evolent Health Inc.,0.114,1,,9.34,$4.24,$2.10,101.90,$10.08
GPC,Genuine Parts,0.110,6,$117.98,6.13,$136.56,$89.80,52.07,$148.58
IDXX,IDEXX Laboratories,0.110,6,$526.44,3.93,$529.46,$518.55,2.10,$769.98
REGN,Regeneron Pharmaceuticals,0.110,3,$623.54,4.95,$840.73,$538.24,56.20,$854.49
VTRS,Viatris Inc.,0.110,3,$15.88,5.13,$16.94,$9.10,86.15,$18.25
NU,Nu Holdings Ltd,0.108,5,$13.36,4.29,$15.62,$11.20,39.46,$18.98
NBR,Nabors Industries Ltd.,0.108,1,,8.85,$92.83,$34.70,167.52,$112.90
FRPT,Freshpet Inc.,0.108,1,,8.87,$69.31,$46.45,49.21,$86.00
ZBH,Zimmer Biomet Holdings,0.107,7,$86.09,3.36,$99.13,$78.91,25.62,$106.03
DECK,Deckers Outdoor,0.107,2,$99.29,7.52,$84.12,$78.91,6.60,$125.45
LIN,Linde plc,0.106,7,$518.94,4.94,$482.64,$385.26,25.28,$548.20
CFRHF,Compagnie Financiere Richemont SA,0.106,1,,8.67,$239.35,$163.00,46.84,$254.24
MELI,Mercadolibre Inc.,0.105,7,$1697.39,5.10,$1997.79,$1495.00,33.63,$2548.50
DCH,Dauch Corp.,0.105,3,$5.42,3.97,$6.68,$4.92,35.77,$9.25
SYF,Synchrony Financial,0.105,3,$76.05,7.84,$79.97,$62.56,27.83,$87.67
CVX,Chevron Corp.,0.104,11,$165.76,4.67,$211.78,$142.51,48.61,$212.94
WTW,Willis Towers Watson plc,0.104,5,$261.37,3.44,$341.02,$239.74,42.25,$351.51
WEN,Wendy's Co.,0.104,4,$8.29,5.97,$7.89,$6.02,31.06,$9.82
DVN,Devon Energy Corp.,0.103,5,$41.32,4.49,$48.93,$30.89,58.40,$52.34
TFX,Teleflex,0.103,3,$126.76,4.91,$139.25,$99.39,40.10,$144.64
CGNX,Cognex Corp.,0.103,2,$72.42,7.60,$60.59,$34.45,75.88,$72.78
CPRT,Copart Inc.,0.102,6,$28.19,4.41,$33.49,$26.81,24.92,$50.11
AMD,Advanced Micro Devices,0.101,6,$580.91,5.12,$456.46,$149.22,205.90,$584.73
FCNCA,First Citizens Bancshares,0.101,3,$2080.78,5.32,$2207.79,$1617.01,36.54,$2294.10
VST,Vistra Corp.,0.101,3,$158.63,4.70,$143.57,$132.47,8.38,$218.91
CNX,CNX Resources Corp.,0.101,1,,8.25,$37.95,$28.82,31.68,$43.62
UPS,United Parcel Service,0.100,7,$107.50,2.95,$103.44,$76.95,34.42,$116.86
MDT,Medtronic plc,0.100,7,$78.23,2.76,$92.54,$72.65,27.38,$103.76
BCC,Boise Cascade Company,0.100,3,$77.63,7.47,$76.90,$64.38,19.45,$91.16
ABM,ABM Industries,0.099,5,$44.24,7.10,$47.09,$36.45,29.19,$49.80
ORLY,O'Reilly Automotive,0.099,4,$92.09,3.90,$87.43,$82.59,5.86,$108.72
CNQ,Canadian Natural Resources,0.098,3,$39.50,8.04,$51.26,$28.73,78.42,$52.14
ABG,Asbury Automotive Group Inc.,0.098,2,$201.08,7.91,$213.60,$172.01,24.18,$262.67
EWY,iShares MSCI South Korea ETF,0.097,2,$201.90,6.55,$180.11,$70.99,153.71,$220.89
CR,Crane Co,0.097,2,$223.07,7.82,$201.29,$159.16,26.47,$230.22
BMY,Bristol-Myers Squibb,0.096,8,$57.62,2.88,$67.86,$41.13,64.99,$68.64
MGM,MGM Resorts International,0.096,4,$47.81,4.91,$41.27,$29.19,41.38,$51.59
MLM,Martin Marietta,0.096,3,$576.70,4.56,$510.44,$502.56,1.57,$707.94
GPN,Global Payments Inc.,0.095,4,$72.56,2.49,$91.59,$60.93,50.32,$95.88
AEM,Agnico-Eagle Mines Ltd.,0.094,3,$155.15,6.22,$206.20,$134.08,53.79,$254.05
APG,APi Group Corp.,0.094,3,$42.35,5.00,$39.83,$33.40,19.25,$49.99
URBN,Urban Outfitters Inc.,0.094,1,,7.72,$81.22,$59.54,36.41,$85.43
AU,AngloGold Ashanti Ltd.,0.093,3,$80.90,6.81,$111.48,$54.17,105.80,$124.69
NOMD,Nomad Foods Ltd,0.093,1,,7.61,$11.45,$8.86,29.23,$14.59
HKHHF,Heineken Holding NV,0.093,1,,7.61,$76.87,$64.00,20.11,$84.80
AVTR,Avantor Inc.,0.091,5,$9.90,2.82,$15.01,$7.27,106.46,$15.93
KLAC,KLA Corp.,0.091,3,$301.71,5.78,$172.01,$82.78,107.79,$307.03
MAR,Marriott Int'l.,0.090,4,$370.59,7.02,$336.66,$254.64,32.21,$410.15
MEDP,Medpace Holdings Inc.,0.090,4,$529.59,4.52,$590.83,$373.00,58.40,$677.90
HUM,Humana Inc.,0.090,2,$397.22,5.13,$406.18,$161.90,150.88,$428.88
HUT,Hut 8 Corp,0.090,2,$115.44,4.07,$87.56,$24.20,261.82,$140.80
ARES,Ares Management LP,0.090,2,$111.31,6.45,$142.40,$93.57,52.19,$181.32
GTX,Garrett Motion Inc.,0.090,2,$36.23,7.28,$27.19,$12.09,124.90,$36.14
GWRE,Guidewire Software Inc.,0.089,1,,7.27,$202.86,$102.30,98.30,$272.60
BNY,Bank of New York Mellon Corp.,0.088,10,$144.61,2.21,$164.09,$100.87,62.67,$165.69
KMX,CarMax Inc.,0.088,5,$52.89,3.50,$61.83,$30.26,104.33,$65.28
ECL,Ecolab Inc.,0.088,4,$278.61,4.22,$278.82,$242.49,14.98,$307.61
Q,Qnity Electronics Inc.,0.088,3,$163.31,7.23,$118.73,$72.62,63.49,$177.16
SHOP,Shopify Inc.,0.088,3,$114.18,4.50,$146.03,$94.00,55.35,$182.19
DLTR,Dollar Tree Inc.,0.088,1,,7.25,$130.17,$84.71,53.67,$142.40
YNDX,Yandex N.V.,0.088,1,,7.19,$20.00,$14.09,41.94,$20.36
BL,BlackLine Inc.,0.088,1,,7.19,$33.51,$24.70,35.67,$59.57
GNRC,Generac Holdings Inc.,0.087,6,$292.81,2.91,$181.73,$134.80,34.81,$296.44
JEF,Jefferies Financial Group Inc.,0.087,4,$49.98,3.44,$53.74,$35.00,53.54,$68.96
FLR,Fluor Corp.,0.087,2,$52.39,6.24,$57.17,$39.33,45.36,$57.96
RUSHA,Rush Enterprises Inc.,0.087,2,$48.65,7.03,$50.11,$30.17,66.09,$55.74
XOM,ExxonMobil Holdings Corp.,0.086,11,$136.72,3.65,$162.95,$105.30,54.75,$174.09
STX,Seagate Technology,0.086,3,$965.00,5.90,$786.99,$168.62,366.72,$1144.18
ALLY,Ally Financial Inc.,0.085,4,$45.95,4.78,$43.48,$35.43,22.72,$46.96
TOST,Toast Inc.,0.085,2,$27.82,6.98,$33.87,$22.26,52.16,$42.79
GDS,GDS Holdings Ltd,0.085,2,$30.03,4.92,$30.95,$26.97,14.76,$48.61
CEG,Constellation Energy Corp.,0.085,2,$248.37,3.97,$282.92,$228.28,23.94,$410.41
ABT,Abbott Labs,0.084,7,$90.74,3.98,$108.48,$81.39,33.28,$134.38
RTX,RTX Corp.,0.084,7,$189.73,3.49,$201.25,$148.41,35.60,$226.41
