Symbol,Stock,%▼,"Ownership
count",Hold Price*,Max %,"Current
Price","52 Week
Low","% Above
52 Week
Low","52 Week
High"
PFGC,Performance Food Group,0.084,4,$111.79,4.00,$92.87,$80.82,14.91,$117.48
QXO,Qxo Inc,0.084,3,$17.28,4.10,$12.69,$11.14,13.91,$27.61
MGA,Magna International Inc.,0.084,3,$91.94,6.54,$63.69,$41.73,52.62,$73.22
CTSH,Cognizant Technology Solutions,0.083,6,$38.73,3.02,$58.88,$36.86,59.74,$85.48
GTN,Gray Television Inc.,0.083,1,,6.80,$4.67,$3.49,33.81,$6.20
KEYS,Keysight Technologies Inc.,0.082,5,$350.07,4.48,$346.75,$158.79,118.37,$374.96
APO,Apollo Global Management,0.082,3,$118.31,4.46,$124.87,$98.73,26.48,$151.39
JLL,Jones Lang Lasalle Inc.,0.081,5,$309.95,3.28,$333.90,$259.83,28.51,$393.84
INDV,Indivior Pharmaceuticals Inc.,0.081,1,,6.65,$36.22,$27.68,30.85,$42.81
CRS,Carpenter Technology,0.080,3,$616.84,3.63,$399.24,$227.48,75.51,$625.72
CSCO,Cisco Systems,0.079,7,$117.46,5.40,$105.85,$65.49,61.63,$129.88
GSK,GSK plc,0.079,6,$52.42,3.51,$50.79,$37.94,33.87,$60.12
IQV,IQVIA Holdings Inc.,0.079,4,$193.22,3.13,$270.93,$154.50,75.36,$273.88
BIIB,Biogen Inc.,0.079,3,$216.06,3.75,$225.61,$135.39,66.64,$226.03
EBAY,eBay Inc.,0.079,2,$111.75,4.74,$109.71,$77.32,41.89,$118.62
TEVA,Teva Pharmaceutical Industries Ltd.,0.079,2,$33.88,3.97,$39.55,$16.74,136.26,$39.96
RHI,Robert Half International,0.079,2,$30.70,5.93,$37.63,$21.08,78.51,$46.09
ADBE,Adobe Inc.,0.078,10,$205.01,2.57,$238.47,$190.12,25.43,$370.31
MANU,Manchester United plc,0.078,3,$22.93,2.41,$20.40,$14.85,37.37,$24.45
CME,CME Group,0.077,7,$220.83,2.52,$268.75,$217.29,23.68,$318.35
COP,ConocoPhillips,0.077,7,$103.96,2.10,$126.10,$82.95,52.02,$141.62
HTHT,H World Group Ltd ADR,0.077,3,$41.72,5.59,$43.53,$34.95,24.55,$54.14
ZTS,Zoetis Inc.,0.076,5,$71.86,3.03,$73.28,$70.98,3.24,$145.99
BP,BP plc,0.076,4,$36.95,3.65,$43.18,$31.12,38.75,$47.14
AMGN,Amgen,0.076,4,$362.12,3.21,$409.67,$262.49,56.07,$447.03
MCK,McKesson Corp.,0.076,2,$755.61,5.95,$897.11,$684.98,30.97,$996.84
VEEV,Veeva Systems Inc.,0.075,6,$177.47,1.93,$263.14,$148.05,77.74,$310.50
JCI,Johnson Controls Intl. plc,0.075,4,$146.11,4.27,$146.13,$103.24,41.54,$156.62
NSRGY,Nestle,0.075,1,,6.11,$92.73,$84.97,9.13,$107.17
AN,AutoNation Inc.,0.075,1,,6.17,$169.09,$167.05,1.22,$235.81
MSCI,MSCI Inc.,0.074,6,$560.04,3.24,$551.58,$495.54,11.31,$642.47
OLN,Olin Corp.,0.074,4,$19.82,4.83,$16.83,$16.67,0.96,$29.90
MDLZ,Mondelez International,0.074,4,$57.84,5.64,$61.01,$50.34,21.20,$66.65
NYT,New York Times CL A,0.074,3,$69.98,4.55,$65.38,$53.65,21.86,$86.83
MTZ,MasTec Inc.,0.074,2,$416.06,3.42,$224.35,$182.34,23.04,$441.43
ACI,Albertsons Co Inc.,0.074,1,,6.09,$12.12,$10.86,11.60,$19.18
DAL,Delta Air Lines Inc.,0.073,5,$93.66,2.16,$83.42,$54.60,52.78,$95.44
SBUX,Starbucks Corp.,0.073,5,$102.19,3.13,$94.82,$76.05,24.68,$109.88
FTV,Fortive Corp.,0.073,4,$61.09,3.47,$55.83,$47.10,18.54,$64.48
BRZE,Braze Inc A,0.073,2,$21.69,5.99,$25.87,$15.26,69.53,$37.33
VAL,Valaris plc,0.073,1,,5.99,$82.65,$46.70,76.98,$114.12
Z,Zillow Group Inc.,0.072,1,,5.89,$30.74,$29.23,5.17,$90.64
ENTG,Entegris Inc.,0.071,6,$179.86,2.70,$148.70,$67.81,119.29,$186.78
WCC,WESCO International Inc.,0.071,5,$345.38,4.23,$361.19,$202.09,78.73,$384.81
RYAAY,Ryanair Holdings PLC,0.071,3,$64.75,5.59,$55.84,$51.68,8.05,$73.13
HOG,Harley-Davidson,0.071,2,$24.46,5.79,$26.14,$16.84,55.23,$28.91
SPUU,Dir Dai S&P 500 Bu 2x ETF Us,0.071,1,,5.81,$229.00,$154.62,48.11,$232.39
PLGO,Pelagos Insurance Capital,0.071,1,,5.84,$23.73,$16.48,43.99,$26.18
FNF,Fidelity National Financial Inc.,0.070,3,$47.16,3.54,$42.58,$41.81,1.84,$56.47
FIVE,Five Below Inc.,0.070,2,$179.79,3.62,$233.63,$137.77,69.58,$263.88
XYZ,Block Inc.,0.070,2,$76.00,4.26,$77.56,$48.21,60.88,$86.92
OGN,Organon & Co.,0.070,1,,5.72,$13.70,$5.67,141.62,$13.79
NVST,Envista Holdings Corp.,0.069,5,$26.35,2.87,$24.34,$18.77,29.68,$30.42
MCHP,Microchip Technology,0.069,4,$91.20,5.37,$75.18,$47.28,59.01,$104.75
ODFL,Old Dominion Freight Line,0.069,3,$216.60,4.93,$176.52,$125.23,40.96,$251.64
DELL,Dell Technologies Inc.,0.069,3,$431.46,5.68,$551.55,$109.70,402.78,$595.51
MSA,MSA Safety Inc.,0.069,3,$174.58,4.68,$179.62,$149.32,20.29,$207.14
UAN,CVR Partners LP,0.069,1,,5.62,$129.18,$78.61,64.33,$136.82
NOV,Nov Inc.,0.068,4,$18.55,1.98,$20.28,$12.01,68.86,$21.84
WAB,WABTEC Corp.,0.068,3,$269.60,4.93,$288.68,$185.19,55.88,$306.32
MRP,Millrose Properties,0.068,2,$30.05,3.95,$28.87,$25.60,12.77,$32.17
BLMN,Bloomin Brands Inc.,0.068,1,,5.59,$8.61,$5.19,65.90,$12.63
GLD,SPDR Gold Trust,0.067,6,$1293.45,2.35,$399.53,$336.31,18.80,$509.70
CCC,CCC Intelligent Solutions Hldgs Inc.,0.067,2,$5.16,3.02,$6.58,$4.08,61.27,$9.71
UBS,UBS AG,0.066,4,$44.91,2.66,$49.39,$35.38,39.60,$55.99
LYB,LyondellBasell Industries,0.065,3,$52.65,2.87,$59.43,$39.12,51.92,$82.22
CRGY,Crescent Energy Inc A,0.065,2,$9.82,4.86,$13.11,$7.46,75.74,$15.47
MBI,MBIA Inc.,0.065,2,$6.52,4.34,$4.53,$4.38,3.42,$8.17
OZK,Bank OZK,0.065,2,$52.09,3.22,$47.26,$41.16,14.82,$53.18
RGLD,Royal Gold Inc.,0.065,2,$199.61,5.09,$257.50,$167.81,53.45,$304.97
PHYS,Sprott Physical Gold Trust,0.065,2,$30.17,5.29,$32.95,$28.07,17.39,$42.07
CLF,Cleveland-Cliffs Inc.,0.065,2,$9.39,5.30,$12.57,$7.73,62.61,$16.70
PRI,Primerica Inc.,0.065,1,,5.36,$278.44,$227.14,22.59,$325.96
TTMI,TTM Technologies Inc.,0.064,4,$187.02,3.13,$128.29,$51.09,151.11,$223.83
NSC,Norfolk Southern Corp.,0.064,4,$314.59,4.13,$314.51,$273.59,14.96,$357.18
FANG,Diamondback Energy Inc.,0.064,2,$175.78,3.02,$185.47,$132.93,39.52,$216.90
SGU,Star Gas Partners LP,0.064,1,,5.26,$12.83,$10.72,19.68,$13.33
CTRI,Centuri Holdings Inc,0.064,1,,5.25,$19.96,$19.03,4.89,$42.99
TRUP,Trupanion Inc.,0.064,1,,5.28,$23.78,$21.16,12.38,$46.98
SAP,SAP SE,0.063,7,$154.11,2.96,$210.67,$144.97,45.32,$276.56
BIO,Bio-Rad Laboratories Inc.,0.063,3,$293.61,2.39,$381.21,$236.73,61.03,$396.23
NXPI,NXP Semiconductors NV,0.063,3,$281.03,2.48,$235.23,$179.82,30.81,$337.28
UA,Under Armour CL C,0.063,1,,5.18,$4.65,$3.95,17.72,$7.91
BF.B,Brown-Forman Corp.,0.062,5,$26.65,3.33,$26.53,$22.23,19.34,$30.85
LPLA,LPL Financial Holdings Inc.,0.062,4,$281.68,2.10,$310.69,$259.94,19.52,$399.03
PLD,Prologis Inc.,0.062,3,$135.47,2.70,$135.73,$107.65,26.08,$152.14
TLN,Talen Energy Corp,0.062,3,$384.26,3.37,$296.11,$279.77,5.84,$451.28
LNC,Lincoln National,0.062,2,$35.35,5.04,$40.95,$31.40,30.41,$47.67
VGNT,Versigent Plc,0.062,2,$42.01,2.64,$46.79,$26.27,78.11,$50.75
MIR,Mirion Technologies Inc,0.062,2,$17.93,4.24,$16.55,$14.11,17.29,$30.28
AAL,American Airlines Group Inc.,0.062,2,$18.07,3.31,$13.58,$10.09,34.59,$18.79
GPGI,GPGI Inc.,0.062,1,,5.09,$12.52,$11.22,11.59,$26.77
QUAD,Quad/Graphics Inc.,0.062,1,,5.06,$9.64,$4.93,95.54,$11.03
PTLO,Portillo's Inc Cl A,0.062,1,,5.05,$3.74,$3.70,1.08,$6.83
XPO,XPO Logistics,0.060,4,$205.29,4.84,$178.05,$121.48,46.57,$232.05
LKQ,LKQ Corp.,0.060,4,$26.33,2.86,$23.47,$20.92,12.19,$35.92
MHK,Mohawk Industries,0.060,3,$121.33,2.37,$121.88,$92.99,31.07,$140.30
MET,MetLife Inc.,0.060,2,$84.61,2.76,$95.89,$66.41,44.39,$100.93
VZ,Verizon Communications,0.059,7,$42.34,1.76,$46.30,$36.55,26.68,$51.67
MS,Morgan Stanley,0.059,5,$209.04,3.54,$200.72,$148.47,35.19,$230.98
NEE,NextEra Energy Inc.,0.059,4,$87.77,3.10,$79.43,$68.40,16.13,$97.30
LEA,Lear Corp.,0.059,3,$134.06,2.61,$122.57,$93.67,30.85,$149.08
AME,Ametek Inc.,0.059,2,$241.94,4.87,$245.08,$178.15,37.57,$260.78
DJCO,Daily Journal Corp.,0.059,1,,4.80,$661.00,$348.63,89.60,$692.50
GS,Goldman Sachs Group,0.058,5,$1011.37,2.77,$952.44,$725.74,31.24,$1148.37
OKE,ONEOK Inc.,0.058,2,$86.94,3.08,$90.72,$90.72,0.00,$97.66
BRCC,BRC Inc.,0.058,1,,4.79,$9.23,$6.00,53.83,$18.55
MP,MP Materials Corp.,0.058,1,,4.74,$50.45,$37.81,33.43,$100.25
MNDY,monday.com Ltd.,0.058,1,,4.77,$84.77,$57.50,47.43,$220.80
LFUS,Littelfuse Inc.,0.057,7,$455.33,2.52,$417.63,$231.54,80.37,$499.60
ARW,Arrow Electronics,0.057,4,$213.41,4.35,$222.08,$101.79,118.17,$237.33
AVT,Avnet Inc.,0.057,3,$88.82,3.87,$98.15,$43.35,126.41,$99.92
CHD,Church & Dwight,0.057,2,$96.88,4.58,$96.19,$80.29,19.80,$105.37
CNR,Core Natural Resources Inc.,0.057,1,,4.67,$94.36,$72.88,29.47,$114.56
ALAB,Astera Labs Inc,0.057,1,,4.65,$362.36,$97.89,270.17,$499.48
PNC,PNC Financial Services,0.056,5,$246.22,3.78,$228.68,$172.82,32.32,$258.96
BHF,Brighthouse Financial Inc.,0.056,1,,4.60,$48.92,$44.51,9.91,$66.80
GLW,Corning Inc.,0.055,4,$255.43,4.26,$159.53,$76.38,108.86,$271.27
OC,Owens Corning,0.055,3,$158.94,2.86,$126.56,$95.63,32.34,$159.88
YUMC,Yum China Holdings Inc.,0.055,3,$40.87,4.25,$41.57,$39.90,4.19,$57.33
SEG,Seaport Entertainment Group,0.055,2,$26.60,3.86,$24.33,$17.74,37.15,$29.61
BGC,BGC Group Inc.,0.055,1,,4.48,$12.33,$8.20,50.37,$12.86
CNDT,Conduent Inc.,0.055,1,,4.48,$1.67,$1.15,45.22,$2.98
B,Barrick Mining Corp.,0.054,5,$36.73,3.12,$43.85,$29.53,48.49,$53.80
BX,Blackstone Group,0.054,4,$117.67,3.30,$124.73,$99.78,25.01,$182.47
AMRZ,Amrize Ltd,0.054,3,$53.30,2.13,$38.75,$37.38,3.67,$65.13
KGC,Kinross Gold Corp.,0.054,3,$23.62,4.14,$28.68,$21.89,31.02,$38.96
TER,Teradyne Inc.,0.054,2,$483.84,4.42,$396.31,$117.31,237.83,$487.72
LLYVK,Liberty Media Corp. Series C Live,0.054,2,$105.64,4.07,$98.54,$78.68,25.24,$109.75
FAST,Fastenal,0.054,2,$48.03,2.72,$49.68,$38.34,29.58,$52.92
NMIH,NMI Holdings,0.054,2,$41.09,4.39,$42.69,$34.84,22.53,$46.74
MAVF,Matrix Advisors Value ETF,0.054,1,,4.41,$139.85,$113.25,23.49,$142.84
TJX,TJX Companies Inc.,0.053,3,$151.50,2.52,$130.63,$122.78,6.39,$169.47
TMHC-OLD,Taylor Morrison Home Corp.,0.053,3,$71.74,3.30,$72.46,$54.15,33.81,$72.50
TDAY,Gannett Co.,0.053,2,$8.55,2.83,$6.56,$3.42,91.81,$9.21
SYY,Sysco Corp.,0.052,5,$83.44,1.81,$78.68,$67.23,17.03,$90.56
OMC,Omnicom Group,0.052,4,$72.83,2.53,$75.43,$64.32,17.27,$88.65
MPLX,MPLX LP,0.052,2,$56.33,3.90,$58.90,$44.22,33.20,$60.39
MSGE,Madison Square Garden Entertainment Corp.,0.052,1,,4.28,$80.02,$41.65,92.12,$90.41
VNOM,Viper Energy Inc.,0.052,1,,4.25,$40.89,$33.67,21.44,$49.62
MCD,McDonald's Corp.,0.051,7,$270.31,2.18,$250.81,$247.65,1.28,$335.18
RMNI,Rimini Street Inc.,0.051,2,$4.26,4.15,$4.31,$2.87,50.17,$5.68
OSW,OneSpaWorld Holdings Ltd,0.051,1,,4.19,$22.53,$18.94,18.95,$29.19
DEO,Diageo ADR,0.050,8,$80.38,1.60,$87.45,$71.73,21.92,$101.71
NKE,NIKE Inc.,0.050,7,$41.05,2.32,$36.09,$35.50,1.66,$74.51
ABBV,AbbVie Inc.,0.050,7,$251.64,3.09,$265.75,$189.40,40.31,$267.47
REZI,Resideo Technologies Inc.,0.050,5,$31.10,1.90,$18.81,$18.18,3.47,$32.01
PPG,PPG Industries,0.050,3,$121.29,2.78,$107.37,$91.35,17.54,$130.99
KDP,Keurig Dr Pepper Inc.,0.050,2,$32.73,4.04,$31.42,$24.43,28.61,$33.82
CRL,Charles River Labs,0.050,2,$226.79,3.41,$285.87,$144.26,98.16,$303.31
FTNT,Fortinet Inc.,0.050,1,,4.09,$173.71,$73.55,136.18,$177.13
NTRA,Natera Inc.,0.049,4,$271.45,3.32,$388.94,$157.43,147.06,$391.21
CRBG,Corebridge Financial Inc.,0.049,3,$28.63,2.84,$33.99,$21.74,56.35,$35.64
LBTYA,Liberty Global Ltd CL A,0.049,3,$11.37,2.57,$9.99,$9.43,5.94,$13.52
IEX,IDEX Corp.,0.049,2,$226.95,3.97,$226.28,$155.87,45.17,$243.80
CHTR,Charter Communications,0.048,6,$142.21,1.95,$118.00,$111.55,5.78,$285.82
FN,Fabrinet,0.047,4,$562.08,3.30,$408.21,$354.41,15.18,$748.89
LUV,Southwest Airlines,0.047,2,$51.42,3.87,$42.10,$28.75,46.43,$54.38
SEB,Seaboard Corp.,0.047,2,$4464.28,3.80,$4195.83,$3133.55,33.90,$5983.34
LUMN,Lumen Technologies Inc.,0.047,1,,3.87,$6.38,$5.52,15.58,$11.95
MAIR,Madison Air Solutions Corp A,0.047,1,,3.87,$25.00,$22.91,9.12,$44.50
WDAY,Workday Inc.,0.046,4,$122.42,1.78,$189.79,$110.36,71.97,$249.85
CNC,Centene Corp.,0.046,3,$64.19,2.71,$63.33,$31.63,100.22,$69.63
WULF,Terawulf Inc,0.046,2,$24.70,3.65,$17.40,$10.43,66.83,$29.84
DKS,Dick's Sporting Goods Inc.,0.046,2,$226.81,3.02,$133.84,$119.27,12.22,$242.09
CNA,CNA Financial Corp.,0.046,1,,3.77,$47.82,$40.34,18.54,$55.19
CG,Carlyle Group,0.045,4,$42.11,1.91,$40.44,$39.16,3.27,$67.95
FLEX,Flex Ltd.,0.045,3,$162.07,3.66,$114.27,$53.07,115.32,$166.86
SDHC,Smith Douglas Homes Corp,0.045,3,$15.54,3.67,$10.26,$9.89,3.74,$23.49
NVT,nVent Electric plc,0.045,3,$169.61,3.19,$162.37,$92.78,75.01,$184.40
NVR,NVR Inc.,0.045,3,$6813.41,3.03,$6334.09,$5501.01,15.14,$8200.01
STLA,Stellantis N.V.,0.045,2,$5.74,3.69,$4.83,$4.76,1.47,$12.22
TWLO,Twilio Inc.,0.045,2,$206.33,3.70,$284.45,$98.44,188.96,$284.45
DD,DuPont de Nemours Inc.,0.045,2,$135.65,3.71,$131.78,$86.86,51.72,$156.04
NRP,Natural Resource Partners,0.045,1,,3.69,$108.78,$94.82,14.72,$126.18
HSY,Hershey Co.,0.044,5,$175.44,2.08,$168.58,$156.70,7.58,$235.80
COHR,Coherent Corp.,0.044,4,$394.47,3.50,$307.62,$102.14,201.17,$440.00
ILMN,Illumina Inc.,0.044,2,$175.83,2.02,$247.13,$88.00,180.83,$250.06
USFD,US Foods Holding Corp.,0.044,2,$102.25,3.07,$94.23,$69.88,34.85,$111.42
SSNC,SS&C Technologies Holdings Inc.,0.044,2,$62.05,2.01,$79.67,$61.18,30.22,$88.93
ERFSF,Eurofins Scientific SE,0.044,1,,3.60,$89.06,$64.33,38.44,$89.99
PGEN,Precigen Inc.,0.044,1,,3.61,$7.87,$2.99,163.21,$8.04
PSX,Phillips 66,0.043,6,$169.05,2.96,$259.37,$123.09,110.72,$277.12
LBRDK-OLD,Liberty Broadband Corp. CL C,0.043,4,$33.26,1.94,$35.99,$26.25,37.10,$65.73
CORZ,Core Scientific Inc,0.043,3,$25.59,3.38,$18.74,$13.36,40.27,$30.46
AERO,Grupo Aeromexico Sab De Cv,0.043,2,$18.00,1.89,$16.39,$12.26,33.69,$23.05
BFH,Bread Financial Holdings Inc.,0.043,2,$108.35,3.40,$104.53,$53.23,96.37,$114.28
AFRM,Affirm Holdings Inc.,0.043,2,$81.55,3.51,$71.26,$42.10,69.26,$92.56
SA,Seabridge Gold Inc.,0.043,1,,3.52,$32.36,$19.23,68.28,$40.06
MSGS,Madison Square Garden Sports Corp.,0.042,4,$401.84,2.64,$399.47,$207.90,92.15,$438.93
ROIV,Roivant Sciences Ltd,0.042,4,$35.39,1.95,$38.71,$14.50,166.97,$42.50
CHYM,Chime Financial Inc Cl A,0.042,3,$20.48,2.78,$29.05,$15.88,82.93,$35.55
TAP,Molson Coors Beverage Co.,0.042,3,$38.94,2.94,$37.09,$37.09,0.00,$53.00
AMG,Affiliated Managers Group,0.042,3,$338.40,3.37,$361.84,$230.07,57.27,$392.91
FOX,Fox Corporation CL B,0.042,2,$46.84,3.27,$57.45,$43.86,30.98,$67.48
NRG,NRG Energy Inc.,0.042,1,,3.44,$103.32,$102.66,0.64,$188.71
ALV,Autoliv Inc.,0.041,2,$116.17,3.37,$118.47,$97.72,21.23,$131.23
INCY,Incyte Corp.,0.041,2,$113.36,2.64,$127.56,$81.09,57.31,$132.60
GFL,Gfl Environmental Inc Sub Vt,0.041,1,,3.39,$42.12,$33.32,26.41,$48.00
CPT,Camden Property Trust,0.040,3,$114.49,1.76,$99.44,$94.30,5.45,$119.81
UAL,United Airlines Holdings Inc.,0.040,2,$135.99,3.31,$115.14,$84.64,36.03,$138.77
WSC,WillScot Mobile Mini Hldgs Corp.,0.040,2,$28.86,3.28,$18.40,$14.72,25.00,$29.66
SSD,Simpson Manufacturing,0.040,2,$209.35,3.09,$175.57,$155.55,12.87,$213.18
PENN,Penn National Gaming Inc.,0.040,2,$21.36,3.20,$16.07,$11.65,37.94,$22.36
STZ,Constellation Brands,0.039,4,$139.09,1.58,$117.48,$117.04,0.38,$166.17
RS,Reliance Steel & Aluminum,0.039,2,$373.60,3.23,$385.80,$256.46,50.43,$432.62
CE,Celanese Corp.,0.039,2,$46.00,2.82,$47.45,$35.07,35.30,$70.65
IDT,IDT Corp. CL B,0.039,1,,3.23,$69.29,$45.54,52.15,$72.13
SWKS,Skyworks Solutions Inc.,0.039,1,,3.18,$89.27,$51.48,73.41,$92.30
STT,State Street Corp.,0.038,5,$169.60,1.93,$180.24,$102.75,75.42,$195.93
NVO,Novo Nordisk A S,0.038,4,$47.94,1.05,$39.46,$34.20,15.38,$61.21
EW,Edwards Lifesciences Corp.,0.038,2,$90.46,3.09,$88.92,$72.30,22.99,$96.29
IBP,Installed Building Products,0.038,2,$229.84,3.07,$210.91,$192.37,9.64,$344.87
PCG,PG&E Corp.,0.038,2,$16.82,2.85,$12.98,$12.59,3.10,$19.04
STRL,Sterling Construction Co. Inc.,0.038,1,,3.13,$516.84,$281.58,83.55,$1005.68
FPH,Five Point Holdings LLC,0.038,1,,3.11,$4.90,$4.60,6.52,$6.55
LMT,Lockheed Martin Corp.,0.037,5,$509.46,1.38,$522.58,$429.47,21.68,$683.27
AEP,American Electric Power,0.037,3,$136.81,1.72,$120.16,$102.52,17.21,$139.52
LH,Labcorp Holdings Inc.,0.037,3,$280.00,1.92,$311.93,$242.07,28.86,$341.06
FNV,Franco Nevada Corp.,0.037,2,$208.45,1.81,$267.26,$180.18,48.33,$284.12
FMX,Fomento Economico Mexicano,0.037,2,$127.90,2.74,$121.54,$84.80,43.33,$141.47
ALGN,Align Technology Inc.,0.037,1,,3.07,$152.61,$122.00,25.09,$200.44
RBLX,Roblox Corp.,0.037,1,,3.04,$50.10,$33.88,47.87,$142.00
MICC,Magnum Ice Cream Co NV,0.036,7,$16.98,0.91,$19.38,$12.94,49.77,$20.69
ONON,On Holding AG,0.036,4,$35.42,2.88,$29.67,$26.37,12.51,$51.08
CARR,Carrier Global Corp.,0.036,4,$73.35,1.74,$55.10,$49.67,10.93,$76.49
SNOW,Snowflake Inc.,0.036,3,$254.50,2.25,$338.22,$118.30,185.90,$384.56
YUM,Yum! Brands Inc.,0.036,3,$159.86,2.01,$139.13,$134.26,3.63,$169.29
EL,Estee Lauder Cos.,0.036,3,$78.94,2.87,$100.36,$65.74,52.66,$120.38
SPHR,Sphere Entertainment Co.,0.036,2,$173.03,2.87,$142.09,$56.36,152.11,$181.63
AWI,Armstrong World Industries Inc.,0.036,2,$160.42,1.50,$164.10,$150.00,9.40,$204.82
TPG,Tpg Inc,0.036,1,,2.92,$45.63,$36.07,26.50,$67.83
CPAY,Corpay Inc.,0.036,1,,2.99,$392.57,$252.84,55.26,$427.46
WMT,Walmart Inc.,0.035,6,$113.26,2.76,$109.89,$98.06,12.06,$134.83
BF.A,Brown-Forman Corp. CL A,0.035,3,$27.36,2.22,$26.93,$22.63,19.00,$30.62
TW,Tradeweb Markets Inc.,0.035,3,$99.66,1.63,$100.47,$91.30,10.04,$127.35
EMBJ,Embraer SA,0.035,3,$63.80,2.09,$77.04,$53.37,44.35,$80.46
BRO,Brown & Brown Inc.,0.035,3,$64.15,1.62,$62.64,$53.69,16.67,$95.63
TRGP,Targa Resources Corp.,0.035,2,$268.14,2.83,$285.17,$141.11,102.09,$307.94
RGEN,Repligen Corp.,0.035,2,$136.44,2.44,$186.43,$100.99,84.60,$188.73
CDNS,Cadence Design Systems,0.035,2,$375.32,2.81,$302.80,$262.75,15.24,$416.69
UNF,UniFirst Corp.,0.035,2,$264.46,2.03,$266.18,$146.76,81.37,$306.26
ULS,Ul Solutions Inc Class A,0.035,1,,2.91,$66.78,$63.17,5.71,$107.17
PRVA,Privia Health Group Inc.,0.035,1,,2.91,$19.75,$19.51,1.23,$28.82
VOO,Vanguard S&P 500 ETF,0.034,6,$686.82,1.77,$713.44,$576.78,23.69,$716.39
TCOM,Trip.com Group Ltd,0.034,3,$39.84,1.50,$40.70,$38.04,6.99,$78.99
CPB,Campbell's Co.,0.034,3,$22.27,2.60,$20.12,$19.23,4.63,$32.13
BR,Broadridge Financial Solutions,0.034,2,$136.95,1.49,$163.02,$133.01,22.56,$238.38
WSO,Watsco Inc.,0.034,2,$416.73,1.90,$322.78,$295.75,9.14,$455.09
IMO,Imperial Oil Ltd.,0.034,2,$112.17,2.51,$124.52,$82.02,51.82,$138.09
CBRS,Cerebras Systems Inc A,0.034,1,,2.76,$211.13,$160.81,31.29,$386.34
CMPR,Cimpress plc,0.034,1,,2.77,$79.49,$60.59,31.19,$106.58
MIDD,Middleby Corp.,0.034,1,,2.82,$112.63,$88.87,26.74,$148.55
EFA,iShares MSCI EAFE ETF,0.033,5,$103.87,2.39,$106.45,$88.19,20.71,$108.89
WY,Weyerhaeuser Co.,0.033,4,$23.94,2.02,$21.50,$20.41,5.34,$27.03
LOW,Lowe's Cos.,0.033,3,$220.49,1.43,$195.94,$192.09,2.00,$289.87
CTO,CTO Realty Growth Inc.,0.033,1,,2.74,$20.49,$13.94,46.99,$22.31
GPK,Graphic Packaging Hldg Co.,0.033,1,,2.69,$9.56,$8.59,11.29,$19.25
ATS,Ats Corp,0.033,1,,2.67,$19.11,$18.41,3.80,$35.82
FER,Ferrovial Se,0.033,1,,2.72,$56.29,$53.91,4.41,$74.07
KNSL,Kinsale Capital Group Inc.,0.033,1,,2.67,$355.13,$287.01,23.73,$483.75
VRSK,Verisk Analytics Inc.,0.032,5,$179.53,1.65,$171.93,$155.10,10.85,$250.83
HCA,HCA Healthcare Inc.,0.032,5,$389.89,2.12,$441.23,$353.34,24.87,$553.56
BSX,Boston Scientific,0.032,5,$42.68,2.29,$44.84,$42.20,6.26,$105.65
CSX,CSX Corp.,0.032,3,$47.53,2.15,$46.57,$32.42,43.65,$53.45
CASY,Casey's Gen'l Stores,0.032,3,$794.80,1.98,$586.41,$496.20,18.18,$927.15
WMB,Williams Cos.,0.032,3,$74.34,2.57,$71.09,$54.53,30.37,$78.91
VRTX,Vertex Pharmaceuticals,0.032,2,$496.73,1.51,$520.59,$374.17,39.13,$560.25
WPM,Wheaton Precious Metals Corp.,0.032,2,$112.32,2.63,$153.73,$92.01,67.08,$165.03
CLH,Clean Harbors Inc.,0.032,2,$298.75,2.59,$312.99,$201.34,55.45,$335.94
RDDT,Reddit Inc Cl A,0.032,2,$173.58,1.83,$153.02,$119.27,28.30,$271.99
LII,Lennox International,0.032,1,,2.60,$367.10,$350.22,4.82,$587.27
GGG,Graco Inc.,0.032,1,,2.63,$77.49,$72.23,7.28,$94.99
ITUB,ita Unibanco Holding S.A.,0.032,1,,2.59,$8.47,$6.06,39.77,$9.46
MTN,Vail Resorts Inc.,0.031,4,$136.15,2.23,$138.76,$116.69,18.91,$160.49
LEN.B,Lennar Corp. CL B,0.031,4,$88.71,2.12,$81.11,$74.44,8.96,$123.45
MAS,Masco Corp.,0.031,3,$81.37,1.33,$69.73,$57.51,21.25,$83.27
TME,Tencent Music Entertainment Grp,0.031,3,$8.35,1.49,$8.29,$7.70,7.66,$24.59
BAP,Credicorp Ltd.,0.031,3,$389.58,1.08,$393.46,$230.45,70.74,$413.25
TTWO,Take-Two Interactive Software,0.031,2,$249.98,1.89,$206.01,$187.63,9.80,$265.94
A,Agilent Technologies,0.031,2,$132.83,2.53,$166.33,$108.14,53.81,$166.42
FIS,Fidelity National Information Services,0.031,2,$38.88,1.56,$34.89,$34.89,0.00,$66.59
JBS,Jbs Nv A,0.031,2,$11.85,2.54,$11.93,$11.45,4.19,$17.27
RLI,RLI Corp.,0.031,2,$59.07,1.48,$58.59,$45.14,29.80,$66.81
WHK,Whitehawk Minerals Corp Cl A,0.031,1,,2.56,$26.19,$25.24,3.76,$29.07
JELD,JELD-WEN Holding Inc.,0.031,1,,2.53,$1.82,$0.93,95.70,$5.88
WFRD,Weatherford International plc,0.031,1,,2.51,$84.73,$60.12,40.93,$112.79
RMD,ResMed Inc.,0.031,1,,2.54,$224.44,$179.75,24.86,$281.89
